day,JFC0557-label,JFC0557-f1,JFC0557-f2,JFC0557-f3,JFC0557-f4,JFC0557-f5
2011-03-25,0,0.3659722222222222,0.7590277777777777,0.4854166666666666,0.6631944444444444,
2011-03-28,0,0.3680555555555556,0.7520833333333333,0.5215277777777778,0.7083333333333334,
2011-03-29,0,0.3819444444444444,0.7430555555555556,0.4069444444444444,0.7236111111111111,
2011-03-30,0,0.3652777777777777,0.7534722222222222,0.4493055555555555,0.7069444444444445,
2011-03-31,0,0.3826388888888888,0.7430555555555556,0.49375,0.70625,
2011-04-01,0,0.375,0.7493055555555556,0.3979166666666666,0.66875,
2011-04-04,0,0.3784722222222222,0.7493055555555556,0.4472222222222222,0.6951388888888889,
2011-04-05,0,0.3722222222222222,0.7590277777777777,0.3930555555555555,0.5916666666666667,
2011-04-06,0,0.3645833333333333,0.7513888888888889,0.4034722222222222,0.725,
2011-04-07,0,0.3743055555555555,0.7548611111111111,0.3805555555555555,0.7229166666666667,
2011-04-08,0,0.3840277777777778,0.7472222222222222,0.4013888888888889,0.6944444444444444,
2011-04-11,0,0.3791666666666666,0.7479166666666667,0.3944444444444444,0.6805555555555556,
2011-04-12,0,0.3777777777777777,0.74375,0.4083333333333333,0.73125,
2011-04-13,0,0.3798611111111111,0.7541666666666667,0.60625,0.7375,
2011-04-14,0,0.3715277777777778,0.7541666666666667,0.5173611111111112,0.5451388888888888,
2011-04-15,0,0.3784722222222222,0.7486111111111111,0.3833333333333333,0.4784722222222222,
2011-04-18,0,0.3777777777777777,0.7569444444444444,0.4041666666666667,0.7416666666666667,
2011-04-19,0,0.3763888888888889,0.75,0.4159722222222222,0.6333333333333333,
2011-04-20,0,0.3645833333333333,0.7520833333333333,0.3722222222222222,0.6152777777777778,
2011-04-21,0,0.3805555555555555,0.7493055555555556,0.4229166666666666,0.4444444444444444,
2011-04-22,0,,,,,
2011-04-25,0,0.3840277777777778,0.7458333333333333,0.4333333333333333,0.7298611111111111,
2011-04-26,0,0.3736111111111111,0.7583333333333333,0.3743055555555555,0.7208333333333333,
2011-04-27,0,0.3680555555555556,0.7506944444444444,0.4638888888888889,0.725,
2011-04-28,0,0.3652777777777777,0.7555555555555555,0.5131944444444444,0.7194444444444444,
2011-04-29,0,0.3652777777777777,0.7493055555555556,0.6041666666666666,0.7083333333333334,
2011-05-02,0,0.3784722222222222,0.7409722222222223,0.4152777777777778,0.6986111111111111,
2011-05-03,0,0.3729166666666667,0.75,0.3909722222222222,0.6833333333333333,
2011-05-04,0,0.3645833333333333,0.7597222222222222,0.3722222222222222,0.7222222222222222,
2011-05-05,0,0.3715277777777778,0.7527777777777778,0.5659722222222222,0.6222222222222222,
2011-05-06,0,0.375,0.7458333333333333,0.3888888888888889,0.5486111111111112,
2011-05-09,0,0.3819444444444444,0.7458333333333333,0.6090277777777777,0.6451388888888889,
2011-05-10,0,0.3736111111111111,0.7597222222222222,0.4381944444444444,0.7520833333333333,2.0
2011-05-11,0,0.3659722222222222,0.7465277777777778,0.3833333333333333,0.7166666666666667,
2011-05-12,0,0.3652777777777777,0.7444444444444445,0.5631944444444444,0.7354166666666667,
2011-05-13,0,0.375,0.7458333333333333,0.3784722222222222,0.7173611111111111,
2011-05-16,0,0.3805555555555555,0.7409722222222223,0.4256944444444444,0.6576388888888889,
2011-05-17,0,,,,,
2011-05-18,0,,,,,
2011-05-19,0,,,,,
2011-05-20,0,,,,,
