index,date_index,user_index,date,label,f1,f2,f3,f4,f5,g1,g2
93970,93,WRM0963,13/05/2010 0:00,0,0.291666667,0.677777778,0,0,0,-0.87685436,-0.538007975
94010,94,ABC0253,14/05/2010 0:00,0,0.321527778,0.700694444,0,0,0,-0.095250815,-2.39848876
94082,94,ASV0946,14/05/2010 0:00,0,0.297916667,0.6875,0,0,0,-0.876854181,-0.538008094
94738,94,OJK0233,14/05/2010 0:00,0,0.333333333,0.793055556,0,0,0,-1.335605145,-0.305165946
95529,95,JTM0223,17/05/2010 0:00,0,0.183333333,0.990277778,0,0,0,-1.325628161,-0.30875051
95897,95,TAP0551,17/05/2010 0:00,0,0.325,0.744444444,0,0,0,-1.149075627,-0.381157339
95911,95,TJD0996,17/05/2010 0:00,0,0.345833333,0.802083333,0,0,0,-0.06108946,-2.82580471
96113,96,BJM0111,18/05/2010 0:00,0,0.390277778,0.766666667,0.455555556,0.763888889,2,-1.388499737,-0.286948085
96679,96,MPT0376,18/05/2010 0:00,0,0.336805556,0.665972222,0.434722222,0.454166667,0,-0.111014202,-2.253090858
96964,96,WKD0013,18/05/2010 0:00,0,0.375,0.76875,0,0,0,-0.034167327,-3.393521309
97233,97,CWR0502,19/05/2010 0:00,0,0.342361111,0.71875,0.68125,0.711111111,0,-1.310359001,-0.314331621
97556,97,KJW0416,19/05/2010 0:00,0,0.328472222,0.753472222,0,0,0,-0.838994145,-0.56588912
97825,97,RRP0568,19/05/2010 0:00,0,0.372222222,0.75,0,0,0,-0.854690611,-0.554106772
98373,98,GRM0868,20/05/2010 0:00,0,0.322916667,0.743055556,0,0,0,-0.097060829,-2.380555391
98537,98,KBB0189,20/05/2010 0:00,0,0.291666667,0.672222222,0,0,0,-0.04142705,-3.204463959
98843,98,SBH0537,20/05/2010 0:00,0,0.36875,0.751388889,0,0,0,-0.491744131,-0.945613384
98862,98,SGS0268,20/05/2010 0:00,0,0.302777778,0.719444444,0,0,0,-0.934644461,-0.49877432
99740,99,OKC0107,21/05/2010 0:00,0,0.380555556,0.763888889,0,0,0,-1.388247728,-0.2870318
100172,100,CEJ0109,24/05/2010 0:00,0,0.386805556,0.759722222,0.459027778,0.647916667,0,-1.388438225,-0.28696847
100511,100,JMD0520,24/05/2010 0:00,0,0.372916667,0.713194444,0.477083333,0.670138889,0,-0.760890365,-0.629703462
100583,100,KVT0028,24/05/2010 0:00,0,0.328472222,0.776388889,0,0,0,-0.022467123,-3.806916714
100812,100,RJM0381,24/05/2010 0:00,0,0.324305556,0.669444444,0,0,0,-0.110415742,-2.258202314
100813,100,RKD0604,24/05/2010 0:00,0,0.325694444,0.711805556,0,0,0,-0.9480685,-0.490188032
101637,101,MCF0327,25/05/2010 0:00,0,0.323611111,0.654166667,0,0,0,-0.715565264,-0.67122066
101845,101,SBN0495,25/05/2010 0:00,0,0.347222222,0.715972222,0,0,0,-1.310169816,-0.314401507
102000,102,AAE0190,26/05/2010 0:00,0,0.34375,0.759027778,0,0,0,-0.018493254,-3.99958396
102001,102,AAF0535,26/05/2010 0:00,0,0.377083333,0.708333333,0.551388889,0.551388889,0,-0.760878146,-0.629714131
102212,102,COM0321,26/05/2010 0:00,0,0.327777778,0.651388889,0,0,0,-0.715565562,-0.671220303
103383,103,HAM0985,27/05/2010 0:00,0,0.318055556,0.747222222,0,0,0,-0.29590714,-1.362017512
104233,104,CWR0502,28/05/2010 0:00,0,0.3375,0.721527778,0.520833333,0.656944444,0,-1.310332537,-0.314341456
104422,104,HRD0635,28/05/2010 0:00,0,0,0,0,0,0,-0.936700225,-0.497447133
105019,105,AES0827,31/05/2010 0:00,0,0,0,0,0,0,-0.096458174,-2.386487246
105772,105,PNH0761,31/05/2010 0:00,0,0,0,0,0,0,-0.32278502,-1.287823677
105876,105,SMW0084,31/05/2010 0:00,0,0,0,0,0,0,-0.129924119,-2.105063438
106218,106,CRK0916,1/06/2010 0:00,0,0.345833333,0.811111111,0,0,0,-0.074036844,-2.639981985
107529,107,JTM0223,2/06/2010 0:00,0,0.123611111,0.968055556,0,0,0,-1.325627804,-0.3087506
108128,108,BRB0355,3/06/2010 0:00,0,0.365277778,0.709027778,0.573611111,0.68125,0,-0.566480041,-0.838218212
108493,108,JGM0934,3/06/2010 0:00,0,0.291666667,0.679166667,0,0,0,-0.234462127,-1.565403104
108840,108,SAP0867,3/06/2010 0:00,0,0.321527778,0.743055556,0,0,0,-0.097060829,-2.380555868
108874,108,SMB0804,3/06/2010 0:00,0,0.333333333,0.724305556,0,0,0,-0.03320859,-3.421503782
109443,109,IBP0883,4/06/2010 0:00,0,0.375694444,0.764583333,0,0,0,-0.037639331,-3.298465252
109683,109,MSO0222,4/06/2010 0:00,0,0.292361111,0.934027778,0,0,0,-1.325634599,-0.308748156
109835,109,SAB0781,4/06/2010 0:00,0,0.353472222,0.690972222,0,0,0,-0.322761297,-1.287885904
110597,110,LDG0459,7/06/2010 0:00,0,0.327777778,0.754166667,0,0,0,-0.030291932,-3.511981249
111232,111,CWB0065,8/06/2010 0:00,0,0.304861111,0.635416667,0,0,0,-0.267598003,-1.449086428
111320,111,EWH0191,8/06/2010 0:00,0,0.315277778,0.641666667,0,0,0,-0.022021296,-3.826738358
111532,111,JZD0888,8/06/2010 0:00,0,0.388194444,0.760416667,0,0,0,-0.037640136,-3.298444033
111797,111,RCP0785,8/06/2010 0:00,0,0.355555556,0.684722222,0,0,0,-0.322761625,-1.28788507
111865,111,SIJ0661,8/06/2010 0:00,0,0.334027778,0.661111111,0,0,0,-0.193716615,-1.736654401
112421,112,HRB0351,9/06/2010 0:00,0,0.339583333,0.744444444,0,0,0,-0.494877726,-0.940699697
112423,112,HRL0540,9/06/2010 0:00,0,0.380555556,0.885416667,0.407638889,0.824305556,4,-0.632658899,-0.757531166
112485,112,JCV0245,9/06/2010 0:00,0,0.331944444,0.709027778,0,0,0,-0.129796609,-2.105983257
112741,112,OLB0749,9/06/2010 0:00,0,0,0,0,0,0,-0.112874418,-2.237386227
113222,113,CSC0217,10/06/2010 0:00,1,0.204166667,0.866666667,0.6375,0.776388889,2,-1.325843573,-0.308672667
113380,113,HAD0246,10/06/2010 0:00,0,0.330555556,0.911111111,0,0,0,-0.129749909,-2.106320143
114222,114,CSC0217,11/06/2010 0:00,1,0.010416667,0.935416667,0,0,0,-1.325626373,-0.308751106
115773,115,PNL0301,14/06/2010 0:00,1,0.370833333,0.752777778,0.642361111,0.681944444,0,-1.439218521,-0.27064532
116091,116,BAL0044,15/06/2010 0:00,0,0.130555556,0.64375,0.138194444,0.618055556,2,-1.325780749,-0.308695346
116207,116,CMW0783,15/06/2010 0:00,0,0.358333333,0.686805556,0,0,0,-0.322761625,-1.287885189
116457,116,IJW0851,15/06/2010 0:00,0,0.315277778,0.732638889,0,0,0,-0.097061366,-2.380550146
116521,116,JPW0741,15/06/2010 0:00,0,0.331944444,0.708333333,0,0,0,-0.112817131,-2.23786521
116595,116,LDB0090,15/06/2010 0:00,0,0.306944444,0.652083333,0,0,0,-0.2723912,-1.433622241
116773,116,PNL0301,15/06/2010 0:00,1,0.369444444,0.754861111,0.431944444,0.677083333,0,-1.439204574,-0.270649701
117202,117,CLH0703,16/06/2010 0:00,0,0.324305556,0.697222222,0,0,0,-0.658655643,-0.728871107
117593,117,LCC0819,16/06/2010 0:00,1,0.355555556,0.856944444,0.640277778,0.843055556,2,-1.178877831,-0.367625803
117773,117,PNL0301,16/06/2010 0:00,1,0.376388889,0.75,0.386805556,0.696527778,0,-1.439204097,-0.27064988
118375,118,GTD0219,17/06/2010 0:00,1,0.091666667,0.840277778,0.140277778,0.765277778,4,-1.325806499,-0.308685988
118592,118,LCB0664,17/06/2010 0:00,0,0.340277778,0.700694444,0.349305556,0.676388889,0,-0.175798401,-1.825029373
118593,118,LCC0819,17/06/2010 0:00,1,0.363888889,0.844444444,0.682638889,0.702083333,0,-1.178979516,-0.367580652
118773,118,PNL0301,17/06/2010 0:00,1,0.375694444,0.748611111,0,0,0,-1.439114213,-0.270677716
119375,119,GTD0219,18/06/2010 0:00,1,0.313888889,0.877083333,0.458333333,0.871527778,2,-1.325845957,-0.308671713
119593,119,LCC0819,18/06/2010 0:00,1,0.361805556,0.845833333,0.455555556,0.711805556,0,-1.178908706,-0.367612034
119773,119,PNL0301,18/06/2010 0:00,1,0.375694444,0.75,0.55,0.724305556,0,-1.439216852,-0.270645887
119973,119,WTR0563,18/06/2010 0:00,0,0.375694444,0.749305556,0,0,0,-0.854691088,-0.554106534
119999,119,ZSL0305,18/06/2010 0:00,0,0.379166667,0.744444444,0,0,0,-1.439114213,-0.270677716
120290,120,EFS0882,21/06/2010 0:00,0,0.375,0.759027778,0,0,0,-0.037639789,-3.298454046
120584,120,KWC0004,21/06/2010 0:00,0,0.335416667,0.713194444,0,0,0,-0.078413606,-2.584707737
120593,120,LCC0819,21/06/2010 0:00,1,0.361805556,0.861111111,0.535416667,0.794444444,2,-1.178813577,-0.367654294
120773,120,PNL0301,21/06/2010 0:00,1,0.36875,0.758333333,0.472222222,0.753472222,1,-1.439223647,-0.2706438
120818,120,RMW0542,21/06/2010 0:00,1,0.332638889,0.759027778,0.432638889,0.441666667,0,-1.149581671,-0.380922556
120991,120,ZDW0859,21/06/2010 0:00,0,0.324305556,0.742361111,0,0,0,-0.097060934,-2.380554438
121593,121,LCC0819,22/06/2010 0:00,1,0.345138889,0.863888889,0.538194444,0.679166667,0,-1.178912044,-0.367610544
121633,121,MBJ0312,22/06/2010 0:00,0,0.321527778,0.660416667,0.355555556,0.6,0,-0.715726852,-0.671066165
121773,121,PNL0301,22/06/2010 0:00,1,0.370138889,0.759722222,0.45625,0.546527778,0,-1.439193726,-0.270653069
121818,121,RMW0542,22/06/2010 0:00,1,0.323611111,0.754166667,0.5625,0.652777778,0,-1.149789691,-0.380826205
121944,121,VFM0814,22/06/2010 0:00,0,0.352083333,0.855555556,0,0,0,-1.178331614,-0.367868513
122015,122,ACV0812,23/06/2010 0:00,0,0.357638889,0.863194444,0,0,0,-1.17833066,-0.36786893
122286,122,ECL0930,23/06/2010 0:00,0,0.297916667,0.679861111,0,0,0,-0.2344625,-1.565401316
122489,122,JDF0593,23/06/2010 0:00,0,0.35,0.779166667,0.453472222,0.761111111,2,-0.743992686,-0.644762278
122593,122,LCC0819,23/06/2010 0:00,1,0.352083333,0.863194444,0.471527778,0.704861111,0,-1.178905725,-0.367613345
122773,122,PNL0301,23/06/2010 0:00,1,0.375,0.754166667,0.423611111,0.672222222,0,-1.439203739,-0.27064988
122818,122,RMW0542,23/06/2010 0:00,1,0.324305556,0.755555556,0.385416667,0.748611111,0,-1.149773836,-0.380833626
123593,123,LCC0819,24/06/2010 0:00,1,0.363194444,0.852083333,0.427083333,0.799305556,1,-1.17886591,-0.367631018
123612,123,LNR0656,24/06/2010 0:00,0,0.386805556,0.89375,0,0,0,-0.936617732,-0.49750033
123773,123,PNL0301,24/06/2010 0:00,1,0.377083333,0.749305556,0.439583333,0.620833333,0,-1.439200282,-0.270651072
123818,123,RMW0542,24/06/2010 0:00,1,0.336111111,0.74375,0.397916667,0.436111111,0,-1.149566889,-0.380929559
124593,124,LCC0819,25/06/2010 0:00,1,0.346527778,0.864583333,0.678472222,0.775694444,2,-1.178848267,-0.367638916
124763,124,PID0426,25/06/2010 0:00,0,0.326388889,0.708333333,0,0,0,-0.054520238,-2.936318398
124773,124,PNL0301,25/06/2010 0:00,1,0.365972222,0.750694444,0,0,0,-1.439113975,-0.270677894
124818,124,RMW0542,25/06/2010 0:00,1,0.322916667,0.760416667,0.33125,0.740972222,1,-1.149810791,-0.38081643
125001,125,AAF0535,28/06/2010 0:00,1,0.366666667,0.711111111,0.396527778,0.615277778,0,-0.760870278,-0.629721045
125268,125,DMK0257,28/06/2010 0:00,0,0.322222222,0.992361111,0.836111111,0.920138889,4,-0.096262231,-2.388424635
125492,125,JFC0757,28/06/2010 0:00,0,0.34375,0.692361111,0,0,0,-0.322761118,-1.28788662
125593,125,LCC0819,28/06/2010 0:00,1,0.347222222,0.863888889,0,0,0,-1.178329587,-0.367869496
125621,125,LRW0970,28/06/2010 0:00,0,0.297916667,0.685416667,0,0,0,-0.876854241,-0.538008034
125773,125,PNL0301,28/06/2010 0:00,1,0.374305556,0.75625,0.411805556,0.427777778,0,-1.439180017,-0.270657331
125818,125,RMW0542,28/06/2010 0:00,1,0.332638889,0.757638889,0.457638889,0.732638889,0,-1.149796724,-0.380822957
126001,126,AAF0535,29/06/2010 0:00,1,0.380555556,0.705555556,0.469444444,0.596527778,0,-0.760876715,-0.629715323
126144,126,BWH0813,29/06/2010 0:00,0,0.355555556,0.851388889,0,0,0,-1.178332686,-0.367868036
126593,126,LCC0819,29/06/2010 0:00,1,0.345138889,0.854166667,0.443055556,0.622916667,0,-1.178848743,-0.367638767
126773,126,PNL0301,29/06/2010 0:00,1,0.375694444,0.748611111,0.51875,0.677083333,0,-1.439210415,-0.270647883
126818,126,RMW0542,29/06/2010 0:00,1,0.334027778,0.74375,0.619444444,0.651388889,0,-1.149819851,-0.380812198
127001,127,AAF0535,30/06/2010 0:00,1,0.380555556,0.702777778,0.642361111,0.694444444,0,-0.760916233,-0.629680753
127593,127,LCC0819,30/06/2010 0:00,1,0.354166667,0.846527778,0.464583333,0.749305556,0,-1.178933144,-0.367601216
127773,127,PNL0301,30/06/2010 0:00,1,0.375,0.749305556,0.498611111,0.730555556,0,-1.43921411,-0.270646691
127818,127,RMW0542,30/06/2010 0:00,1,0.334722222,0.75,0.380555556,0.403472222,0,-1.149533749,-0.380944788
128001,128,AAF0535,1/07/2010 0:00,1,0.369444444,0.713888889,0.384027778,0.632638889,0,-0.760871768,-0.629719675
128094,128,BBG0325,1/07/2010 0:00,0,0.316666667,0.664583333,0.364583333,0.536111111,0,-0.715714455,-0.671077907
128189,128,CJK0200,1/07/2010 0:00,0,0.30625,0.649305556,0,0,0,-0.040935133,-3.216165066
128219,128,CRO0027,1/07/2010 0:00,0,0.379861111,0.765277778,0,0,0,-0.053268928,-2.958919287
128445,128,ICH0294,1/07/2010 0:00,0,0.364583333,0.752777778,0.544444444,0.709722222,0,-1.439214587,-0.270646602
128593,128,LCC0819,1/07/2010 0:00,1,0.352777778,0.8625,0.657638889,0.827083333,2,-1.178872824,-0.367628038
128773,128,PNL0301,1/07/2010 0:00,1,0.365277778,0.757638889,0.506944444,0.693055556,0,-1.439210653,-0.270647794
128818,128,RMW0542,1/07/2010 0:00,1,0.331944444,0.754861111,0.463194444,0.706944444,0,-1.149782181,-0.380829692
128871,128,SLB0049,1/07/2010 0:00,0,0.353472222,0.73125,0,0,0,-0.152842909,-1.953793049
129001,129,AAF0535,2/07/2010 0:00,1,0.372916667,0.716666667,0.43125,0.696527778,0,-0.760889292,-0.629704416
129098,129,BCB0679,2/07/2010 0:00,0,0.328472222,0.667361111,0,0,0,-0.23008211,-1.582155466
129150,129,CAB0614,2/07/2010 0:00,0,0.329861111,0.717361111,0.600694444,0.609722222,0,-0.948358297,-0.490004599
129593,129,LCC0819,2/07/2010 0:00,1,0.347222222,0.859027778,0.507638889,0.573611111,0,-1.178840399,-0.367642403
129643,129,MDH0686,2/07/2010 0:00,0,0.375,0.790972222,0,0,0,-0.42268002,-1.065046787
129773,129,PNL0301,2/07/2010 0:00,1,0.367361111,0.754166667,0,0,0,-1.439113975,-0.270677894
129818,129,RMW0542,2/07/2010 0:00,1,0.331944444,0.755555556,0.361111111,0.506944444,0,-1.149594903,-0.380916536
130170,130,CCW0524,5/07/2010 0:00,0,0,0,0,0,0,-0.760752141,-0.629824698
130661,130,MKL0941,5/07/2010 0:00,0,0,0,0,0,0,-0.234569415,-1.564996839
130782,130,QNF0205,5/07/2010 0:00,0,0,0,0,0,0,-1.516249418,-0.24786371
131001,131,AAF0535,6/07/2010 0:00,1,0.36875,0.708333333,0.664583333,0.66875,0,-0.760913372,-0.629683316
131011,131,ABH0663,6/07/2010 0:00,0,0.314583333,0.697916667,0,0,0,-0.519820333,-0.902948499
131246,131,DDM0579,6/07/2010 0:00,0,0.354861111,0.78125,0,0,0,-0.743871152,-0.644872248
131455,131,IJM0776,6/07/2010 0:00,1,0.354166667,0.684722222,0,0,0,-0.322761625,-1.287885189
131593,131,LCC0819,6/07/2010 0:00,1,0.357638889,0.861805556,0.458333333,0.65,0,-1.178869605,-0.367629439
131773,131,PNL0301,6/07/2010 0:00,1,0.376388889,0.75,0.422916667,0.593055556,0,-1.439196467,-0.270652145
131792,131,RAR0725,6/07/2010 0:00,1,0.324305556,0.705555556,0.609027778,0.666666667,0,-0.658761382,-0.728757501
131818,131,RMW0542,6/07/2010 0:00,1,0.335416667,0.747222222,0,0,0,-1.149076223,-0.3811571
132001,132,AAF0535,7/07/2010 0:00,1,0.378472222,0.707638889,0.415972222,0.531944444,0,-0.760858059,-0.629731715
132455,132,IJM0776,7/07/2010 0:00,1,0.355555556,0.683333333,0.603472222,0.609722222,0,-0.322865397,-1.287612677
132568,132,KPC0073,7/07/2010 0:00,1,0.338194444,0.952083333,0.881944444,0.890972222,2,-1.62989676,-0.218093514
132593,132,LCC0819,7/07/2010 0:00,1,0.3625,0.846527778,0.765972222,0.820138889,2,-1.178908825,-0.367611945
132634,132,MBR0724,7/07/2010 0:00,0,0.324305556,0.697916667,0,0,0,-0.658655584,-0.728871107
132773,132,PNL0301,7/07/2010 0:00,1,0.375694444,0.747916667,0.482638889,0.483333333,0,-1.439190149,-0.270654261
132792,132,RAR0725,7/07/2010 0:00,1,0.327777778,0.69375,0.34375,0.65,0,-0.658742905,-0.728777528
132798,132,RDM0115,7/07/2010 0:00,0,0.313888889,0.682638889,0,0,0,-0.085940376,-2.496763706
132818,132,RMW0542,7/07/2010 0:00,1,0.335416667,0.749305556,0.475694444,0.575,0,-1.149698138,-0.380868644
132869,132,SJW0451,7/07/2010 0:00,0,0.338194444,0.746527778,0,0,0,-0.030292163,-3.511973619
133001,133,AAF0535,8/07/2010 0:00,1,0.371527778,0.703472222,0.39375,0.436805556,0,-0.760837913,-0.629749417
133135,133,BSS0463,8/07/2010 0:00,0,0.334722222,0.749305556,0,0,0,-0.030292047,-3.511976242
133140,133,BTS0011,8/07/2010 0:00,0,0.309722222,0.64375,0,0,0,-0.028826006,-3.560855627
133264,133,DLH0029,8/07/2010 0:00,0,0.326388889,0.785416667,0,0,0,-0.022465842,-3.806972027
133272,133,DPM0423,8/07/2010 0:00,0,0.326388889,0.75,0.346527778,0.61875,0,-0.839394808,-0.565584302
133295,133,EHB0824,8/07/2010 0:00,0,0.353472222,0.811805556,0,0,0,-0.096418664,-2.386877537
133455,133,IJM0776,8/07/2010 0:00,1,0.34375,0.693055556,0.540972222,0.544444444,0,-0.322853833,-1.287643313
133593,133,LCC0819,8/07/2010 0:00,1,0.361805556,0.847222222,0.594444444,0.782638889,2,-1.178828955,-0.367647499
133773,133,PNL0301,8/07/2010 0:00,1,0.366666667,0.759722222,0.470138889,0.526388889,0,-1.439192533,-0.270653427
133792,133,RAR0725,8/07/2010 0:00,1,0.324305556,0.694444444,0.56875,0.65,0,-0.658757567,-0.728761673
133818,133,RMW0542,8/07/2010 0:00,1,0.333333333,0.750694444,0.514583333,0.620833333,0,-1.149747491,-0.380845755
133900,133,TDG0962,8/07/2010 0:00,0,0.302083333,0.677083333,0,0,0,-0.876854479,-0.538007796
134001,134,AAF0535,9/07/2010 0:00,1,0.382638889,0.700694444,0,0,0,-0.760709822,-0.629861772
134098,134,BCB0679,9/07/2010 0:00,0,0.334722222,0.665972222,0,0,0,-0.230083525,-1.582149744
134455,134,IJM0776,9/07/2010 0:00,1,0.354861111,0.686805556,0.395833333,0.411805556,0,-0.322830766,-1.287703633
134508,134,JLW0053,9/07/2010 0:00,0,0.334722222,0.790277778,0,0,0,-0.631767929,-0.758541703
134593,134,LCC0819,9/07/2010 0:00,1,0.361805556,0.851388889,0.420138889,0.5875,0,-1.17882216,-0.367650479
134640,134,MCS0035,9/07/2010 0:00,0,0.330555556,0.650694444,0,0,0,-0.387894541,-1.13470757
134773,134,PNL0301,9/07/2010 0:00,1,0.375,0.748611111,0.622916667,0.659027778,0,-1.439215183,-0.270646334
134792,134,RAR0725,9/07/2010 0:00,1,0.327083333,0.697916667,0.443055556,0.624305556,0,-0.65874666,-0.728773355
134818,134,RMW0542,9/07/2010 0:00,1,0.339583333,0.75,0.370138889,0.743055556,0,-1.149766803,-0.380836874
134907,134,THD0448,9/07/2010 0:00,0,0.335416667,0.749305556,0,0,0,-0.030292047,-3.511976242
135001,135,AAF0535,12/07/2010 0:00,1,0.375694444,0.704861111,0.400694444,0.617361111,0,-0.760872006,-0.629719496
135455,135,IJM0776,12/07/2010 0:00,1,0.35,0.695833333,0.399305556,0.629166667,0,-0.32285279,-1.287645936
135568,135,KPC0073,12/07/2010 0:00,1,0.338888889,0.748611111,0.99375,0.99375,2,-1.630087256,-0.218047217
135593,135,LCC0819,12/07/2010 0:00,1,0.363194444,0.852083333,0.645833333,0.816666667,4,-1.178697705,-0.367705792
135618,135,LQC0479,12/07/2010 0:00,0,0.34375,0.724305556,0,0,0,-1.31016922,-0.314401776
135699,135,NBH0256,12/07/2010 0:00,0,0.323611111,0.702083333,0,0,0,-0.095250815,-2.398489237
135773,135,PNL0301,12/07/2010 0:00,1,0.375,0.749305556,0.402777778,0.572222222,0,-1.439193368,-0.270653158
135792,135,RAR0725,12/07/2010 0:00,1,0.323611111,0.695138889,0.399305556,0.571527778,0,-0.658738554,-0.728781998
135818,135,RMW0542,12/07/2010 0:00,1,0.327083333,0.744444444,0.422916667,0.73125,0,-1.149783015,-0.380829364
136001,136,AAF0535,13/07/2010 0:00,1,0.376388889,0.703472222,0.577083333,0.620833333,0,-0.760894418,-0.629699826
136109,136,BIH0745,13/07/2010 0:00,1,0.336111111,0.888888889,0.879166667,0.88125,2,-0.113230124,-2.234413862
136455,136,IJM0776,13/07/2010 0:00,1,0.353472222,0.683333333,0.366666667,0.616666667,0,-0.322849929,-1.287653446
136491,136,JFC0557,13/07/2010 0:00,0,0.375694444,0.740972222,0.530555556,0.663888889,0,-0.85510236,-0.553802073
136548,136,KDT0346,13/07/2010 0:00,0,0.302777778,0.759027778,0,0,0,-0.0504971,-3.01098156
136568,136,KPC0073,13/07/2010 0:00,1,0.338888889,0.747916667,0,0,0,-1.628711104,-0.218382746
136578,136,KSH0569,13/07/2010 0:00,0,0.371527778,0.747916667,0,0,0,-0.854690969,-0.554106593
136593,136,LCC0819,13/07/2010 0:00,1,0.345138889,0.845833333,0.577777778,0.5875,0,-1.178874373,-0.367627382
136599,136,LEM0605,13/07/2010 0:00,0,0.333333333,0.708333333,0,0,0,-0.948069334,-0.490187377
136773,136,PNL0301,13/07/2010 0:00,1,0.375694444,0.747916667,0.411805556,0.451388889,0,-1.43918252,-0.270656526
136792,136,RAR0725,13/07/2010 0:00,1,0.323611111,0.697222222,0.452777778,0.533333333,0,-0.658738256,-0.728782415
136806,136,RHL0992,13/07/2010 0:00,1,0.393055556,0.895833333,0.41875,0.663888889,0,-2.050415516,-0.137747645
136813,136,RKD0604,13/07/2010 0:00,1,0.333333333,0.707638889,0.874305556,0.880555556,2,-0.948547065,-0.489885271
136818,136,RMW0542,13/07/2010 0:00,1,0.3375,0.74375,0.433333333,0.509027778,0,-1.149634361,-0.380898118
136966,136,WLV0566,13/07/2010 0:00,0,0.375694444,0.743055556,0,0,0,-0.854692161,-0.554105699
137001,137,AAF0535,14/07/2010 0:00,1,0.379861111,0.708333333,0,0,0,-0.760709107,-0.629862428
137170,137,CCW0524,14/07/2010 0:00,0,0.372222222,0.702777778,0,0,0,-0.760709226,-0.629862249
137194,137,CKB0427,14/07/2010 0:00,0,0.334722222,0.706944444,0,0,0,-0.054520916,-2.936308146
137455,137,IJM0776,14/07/2010 0:00,1,0.358333333,0.6875,0.457638889,0.502083333,0,-0.322844326,-1.287668228
137509,137,JMB0308,14/07/2010 0:00,1,0.038888889,0.655555556,0.054861111,0.091666667,2,-0.715550184,-0.671235204
137593,137,LCC0819,14/07/2010 0:00,1,0.363888889,0.845138889,0.477777778,0.659027778,0,-1.178885221,-0.367622495
137673,137,MNR0829,14/07/2010 0:00,0,0.357638889,0.811111111,0,0,0,-0.096418776,-2.386876345
137773,137,PNL0301,14/07/2010 0:00,1,0.377083333,0.747916667,0,0,0,-1.439114213,-0.270677716
137792,137,RAR0725,14/07/2010 0:00,1,0.325694444,0.69375,0.39375,0.513888889,0,-0.658732653,-0.728788435
137806,137,RHL0992,14/07/2010 0:00,1,0.386111111,0.876388889,0.63125,0.660416667,0,-2.050498486,-0.137735382
137813,137,RKD0604,14/07/2010 0:00,1,0.334722222,0.706944444,0,0,0,-0.948069572,-0.490187317
137818,137,RMW0542,14/07/2010 0:00,1,0.339583333,0.745833333,0.486111111,0.671527778,0,-1.149772048,-0.380834341
138001,138,AAF0535,15/07/2010 0:00,1,0.365972222,0.713194444,0.578472222,0.693055556,0,-0.760906696,-0.629689038
138171,138,CEB0210,15/07/2010 0:00,0,0.324305556,0.651388889,0,0,0,-0.387892097,-1.134712696
138246,138,DDM0579,15/07/2010 0:00,0,0.355555556,0.779166667,0,0,0,-0.743871331,-0.644872189
138380,138,HAD0246,15/07/2010 0:00,0,0.325,0.714583333,0.493055556,0.547222222,0,-0.130253091,-2.102695942
138442,138,IBM0671,15/07/2010 0:00,0,0.334722222,0.665277778,0.497222222,0.508333333,0,-0.230751947,-1.579570293
138455,138,IJM0776,15/07/2010 0:00,1,0.35,0.683333333,0.443055556,0.55625,0,-0.322848916,-1.287656188
138494,138,JGT0221,15/07/2010 0:00,1,0.105555556,0.915277778,0.636805556,0.779861111,2,-1.325838447,-0.308674425
138509,138,JMB0308,15/07/2010 0:00,1,0.163888889,0.655555556,0.222916667,0.275,2,-0.71561408,-0.67117393
138568,138,KPC0073,15/07/2010 0:00,1,0.095138889,0.747916667,0.109722222,0.1125,2,-1.629012823,-0.218309149
138593,138,LCC0819,15/07/2010 0:00,1,0.361111111,0.853472222,0.752083333,0.796527778,2,-1.178888798,-0.367620945
138677,138,MOS0047,15/07/2010 0:00,1,0.213888889,0.729861111,0.216666667,0.729166667,4,-1.325817466,-0.308682054
138725,138,NOB0181,15/07/2010 0:00,0,0.292361111,0.752777778,0.298611111,0.665972222,2,-0.050655648,-3.007925749
138740,138,OKC0107,15/07/2010 0:00,0,0.3875,0.759027778,0,0,0,-1.388248444,-0.287031531
138792,138,RAR0725,15/07/2010 0:00,1,0.322916667,0.695138889,0.352083333,0.59375,0,-0.658737719,-0.728783071
138806,138,RHL0992,15/07/2010 0:00,1,0.385416667,0.881944444,0.771527778,0.774305556,2,-2.050693035,-0.137706608
138818,138,RMW0542,15/07/2010 0:00,1,0.340277778,0.744444444,0.353472222,0.649305556,0,-1.149695277,-0.380869955
139001,139,AAF0535,16/07/2010 0:00,1,0.378472222,0.702083333,0.44375,0.61875,0,-0.760877848,-0.62971431
139105,139,BEH0615,16/07/2010 0:00,0,0.333333333,0.705555556,0.650694444,0.6625,0,-0.948384821,-0.489987969
139112,139,BJH0811,16/07/2010 0:00,0,0.354166667,0.852083333,0,0,0,-1.178332448,-0.367868185
139455,139,IJM0776,16/07/2010 0:00,1,0.357638889,0.686805556,0.610416667,0.620138889,0,-0.322866857,-1.287608981
139494,139,JGT0221,16/07/2010 0:00,1,0.009027778,0.974305556,0,0,0,-1.325624228,-0.308752
139505,139,JKJ0698,16/07/2010 0:00,0,0.315972222,0.703472222,0,0,0,-0.658655167,-0.728871465
139553,139,KJM0887,16/07/2010 0:00,0,0.375,0.760416667,0,0,0,-0.037639674,-3.298456907
139593,139,LCC0819,16/07/2010 0:00,1,0.357638889,0.853472222,0.391666667,0.786805556,4,-1.178593993,-0.367751837
