index,date_index,user_index,date,label,f1,f2,f3,f4,f5
120818,120,RMW0542,21/06/2010 0:00,1,0.332638889,0.759027778,0.432638889,0.441666667,0
120991,120,ZDW0859,21/06/2010 0:00,0,0.324305556,0.742361111,0,0,0
121593,121,LCC0819,22/06/2010 0:00,1,0.345138889,0.863888889,0.538194444,0.679166667,0
121633,121,MBJ0312,22/06/2010 0:00,0,0.321527778,0.660416667,0.355555556,0.6,0
121773,121,PNL0301,22/06/2010 0:00,1,0.370138889,0.759722222,0.45625,0.546527778,0
121818,121,RMW0542,22/06/2010 0:00,1,0.323611111,0.754166667,0.5625,0.652777778,0
121944,121,VFM0814,22/06/2010 0:00,0,0.352083333,0.855555556,0,0,0
122015,122,ACV0812,23/06/2010 0:00,0,0.357638889,0.863194444,0,0,0
122286,122,ECL0930,23/06/2010 0:00,0,0.297916667,0.679861111,0,0,0
122489,122,JDF0593,23/06/2010 0:00,0,0.35,0.779166667,0.453472222,0.761111111,2
122593,122,LCC0819,23/06/2010 0:00,1,0.352083333,0.863194444,0.471527778,0.704861111,0
122773,122,PNL0301,23/06/2010 0:00,1,0.375,0.754166667,0.423611111,0.672222222,0
122818,122,RMW0542,23/06/2010 0:00,1,0.324305556,0.755555556,0.385416667,0.748611111,0
123593,123,LCC0819,24/06/2010 0:00,1,0.363194444,0.852083333,0.427083333,0.799305556,1
123612,123,LNR0656,24/06/2010 0:00,0,0.386805556,0.89375,0,0,0
123773,123,PNL0301,24/06/2010 0:00,1,0.377083333,0.749305556,0.439583333,0.620833333,0
123818,123,RMW0542,24/06/2010 0:00,1,0.336111111,0.74375,0.397916667,0.436111111,0
124593,124,LCC0819,25/06/2010 0:00,1,0.346527778,0.864583333,0.678472222,0.775694444,2
124763,124,PID0426,25/06/2010 0:00,0,0.326388889,0.708333333,0,0,0
124773,124,PNL0301,25/06/2010 0:00,1,0.365972222,0.750694444,0,0,0
124818,124,RMW0542,25/06/2010 0:00,1,0.322916667,0.760416667,0.33125,0.740972222,1
125001,125,AAF0535,28/06/2010 0:00,1,0.366666667,0.711111111,0.396527778,0.615277778,0
125268,125,DMK0257,28/06/2010 0:00,0,0.322222222,0.992361111,0.836111111,0.920138889,4
125492,125,JFC0757,28/06/2010 0:00,0,0.34375,0.692361111,0,0,0
125593,125,LCC0819,28/06/2010 0:00,1,0.347222222,0.863888889,0,0,0
125621,125,LRW0970,28/06/2010 0:00,0,0.297916667,0.685416667,0,0,0
125773,125,PNL0301,28/06/2010 0:00,1,0.374305556,0.75625,0.411805556,0.427777778,0
125818,125,RMW0542,28/06/2010 0:00,1,0.332638889,0.757638889,0.457638889,0.732638889,0
126001,126,AAF0535,29/06/2010 0:00,1,0.380555556,0.705555556,0.469444444,0.596527778,0
126144,126,BWH0813,29/06/2010 0:00,0,0.355555556,0.851388889,0,0,0
126593,126,LCC0819,29/06/2010 0:00,1,0.345138889,0.854166667,0.443055556,0.622916667,0
126773,126,PNL0301,29/06/2010 0:00,1,0.375694444,0.748611111,0.51875,0.677083333,0
126818,126,RMW0542,29/06/2010 0:00,1,0.334027778,0.74375,0.619444444,0.651388889,0
127001,127,AAF0535,30/06/2010 0:00,1,0.380555556,0.702777778,0.642361111,0.694444444,0
127593,127,LCC0819,30/06/2010 0:00,1,0.354166667,0.846527778,0.464583333,0.749305556,0
127773,127,PNL0301,30/06/2010 0:00,1,0.375,0.749305556,0.498611111,0.730555556,0
127818,127,RMW0542,30/06/2010 0:00,1,0.334722222,0.75,0.380555556,0.403472222,0
128001,128,AAF0535,1/07/2010 0:00,1,0.369444444,0.713888889,0.384027778,0.632638889,0
128094,128,BBG0325,1/07/2010 0:00,0,0.316666667,0.664583333,0.364583333,0.536111111,0
128189,128,CJK0200,1/07/2010 0:00,0,0.30625,0.649305556,0,0,0
128219,128,CRO0027,1/07/2010 0:00,0,0.379861111,0.765277778,0,0,0
128445,128,ICH0294,1/07/2010 0:00,0,0.364583333,0.752777778,0.544444444,0.709722222,0
128593,128,LCC0819,1/07/2010 0:00,1,0.352777778,0.8625,0.657638889,0.827083333,2
128773,128,PNL0301,1/07/2010 0:00,1,0.365277778,0.757638889,0.506944444,0.693055556,0
128818,128,RMW0542,1/07/2010 0:00,1,0.331944444,0.754861111,0.463194444,0.706944444,0
128871,128,SLB0049,1/07/2010 0:00,0,0.353472222,0.73125,0,0,0
129001,129,AAF0535,2/07/2010 0:00,1,0.372916667,0.716666667,0.43125,0.696527778,0
129098,129,BCB0679,2/07/2010 0:00,0,0.328472222,0.667361111,0,0,0
129150,129,CAB0614,2/07/2010 0:00,0,0.329861111,0.717361111,0.600694444,0.609722222,0
129593,129,LCC0819,2/07/2010 0:00,1,0.347222222,0.859027778,0.507638889,0.573611111,0
129643,129,MDH0686,2/07/2010 0:00,0,0.375,0.790972222,0,0,0
129773,129,PNL0301,2/07/2010 0:00,1,0.367361111,0.754166667,0,0,0
129818,129,RMW0542,2/07/2010 0:00,1,0.331944444,0.755555556,0.361111111,0.506944444,0
130170,130,CCW0524,5/07/2010 0:00,0,0,0,0,0,0
130661,130,MKL0941,5/07/2010 0:00,0,0,0,0,0,0
130782,130,QNF0205,5/07/2010 0:00,0,0,0,0,0,0
131001,131,AAF0535,6/07/2010 0:00,1,0.36875,0.708333333,0.664583333,0.66875,0
131011,131,ABH0663,6/07/2010 0:00,0,0.314583333,0.697916667,0,0,0
131246,131,DDM0579,6/07/2010 0:00,0,0.354861111,0.78125,0,0,0
131455,131,IJM0776,6/07/2010 0:00,1,0.354166667,0.684722222,0,0,0
131593,131,LCC0819,6/07/2010 0:00,1,0.357638889,0.861805556,0.458333333,0.65,0
131773,131,PNL0301,6/07/2010 0:00,1,0.376388889,0.75,0.422916667,0.593055556,0
131792,131,RAR0725,6/07/2010 0:00,1,0.324305556,0.705555556,0.609027778,0.666666667,0
131818,131,RMW0542,6/07/2010 0:00,1,0.335416667,0.747222222,0,0,0
132001,132,AAF0535,7/07/2010 0:00,1,0.378472222,0.707638889,0.415972222,0.531944444,0
132455,132,IJM0776,7/07/2010 0:00,1,0.355555556,0.683333333,0.603472222,0.609722222,0
132568,132,KPC0073,7/07/2010 0:00,1,0.338194444,0.952083333,0.881944444,0.890972222,2
132593,132,LCC0819,7/07/2010 0:00,1,0.3625,0.846527778,0.765972222,0.820138889,2
132634,132,MBR0724,7/07/2010 0:00,0,0.324305556,0.697916667,0,0,0
132773,132,PNL0301,7/07/2010 0:00,1,0.375694444,0.747916667,0.482638889,0.483333333,0
132792,132,RAR0725,7/07/2010 0:00,1,0.327777778,0.69375,0.34375,0.65,0
132798,132,RDM0115,7/07/2010 0:00,0,0.313888889,0.682638889,0,0,0
132818,132,RMW0542,7/07/2010 0:00,1,0.335416667,0.749305556,0.475694444,0.575,0
132869,132,SJW0451,7/07/2010 0:00,0,0.338194444,0.746527778,0,0,0
133001,133,AAF0535,8/07/2010 0:00,1,0.371527778,0.703472222,0.39375,0.436805556,0
133135,133,BSS0463,8/07/2010 0:00,0,0.334722222,0.749305556,0,0,0
133140,133,BTS0011,8/07/2010 0:00,0,0.309722222,0.64375,0,0,0
133264,133,DLH0029,8/07/2010 0:00,0,0.326388889,0.785416667,0,0,0
133272,133,DPM0423,8/07/2010 0:00,0,0.326388889,0.75,0.346527778,0.61875,0
133295,133,EHB0824,8/07/2010 0:00,0,0.353472222,0.811805556,0,0,0
133455,133,IJM0776,8/07/2010 0:00,1,0.34375,0.693055556,0.540972222,0.544444444,0
133593,133,LCC0819,8/07/2010 0:00,1,0.361805556,0.847222222,0.594444444,0.782638889,2
133773,133,PNL0301,8/07/2010 0:00,1,0.366666667,0.759722222,0.470138889,0.526388889,0
133792,133,RAR0725,8/07/2010 0:00,1,0.324305556,0.694444444,0.56875,0.65,0
133818,133,RMW0542,8/07/2010 0:00,1,0.333333333,0.750694444,0.514583333,0.620833333,0
133900,133,TDG0962,8/07/2010 0:00,0,0.302083333,0.677083333,0,0,0
134001,134,AAF0535,9/07/2010 0:00,1,0.382638889,0.700694444,0,0,0
134098,134,BCB0679,9/07/2010 0:00,0,0.334722222,0.665972222,0,0,0
134455,134,IJM0776,9/07/2010 0:00,1,0.354861111,0.686805556,0.395833333,0.411805556,0
134508,134,JLW0053,9/07/2010 0:00,0,0.334722222,0.790277778,0,0,0
134593,134,LCC0819,9/07/2010 0:00,1,0.361805556,0.851388889,0.420138889,0.5875,0
134640,134,MCS0035,9/07/2010 0:00,0,0.330555556,0.650694444,0,0,0
134773,134,PNL0301,9/07/2010 0:00,1,0.375,0.748611111,0.622916667,0.659027778,0
134792,134,RAR0725,9/07/2010 0:00,1,0.327083333,0.697916667,0.443055556,0.624305556,0
134818,134,RMW0542,9/07/2010 0:00,1,0.339583333,0.75,0.370138889,0.743055556,0
134907,134,THD0448,9/07/2010 0:00,0,0.335416667,0.749305556,0,0,0
135001,135,AAF0535,12/07/2010 0:00,1,0.375694444,0.704861111,0.400694444,0.617361111,0
135455,135,IJM0776,12/07/2010 0:00,1,0.35,0.695833333,0.399305556,0.629166667,0
135568,135,KPC0073,12/07/2010 0:00,1,0.338888889,0.748611111,0.99375,0.99375,2
135593,135,LCC0819,12/07/2010 0:00,1,0.363194444,0.852083333,0.645833333,0.816666667,4
135618,135,LQC0479,12/07/2010 0:00,0,0.34375,0.724305556,0,0,0
135699,135,NBH0256,12/07/2010 0:00,0,0.323611111,0.702083333,0,0,0
135773,135,PNL0301,12/07/2010 0:00,1,0.375,0.749305556,0.402777778,0.572222222,0
135792,135,RAR0725,12/07/2010 0:00,1,0.323611111,0.695138889,0.399305556,0.571527778,0
135818,135,RMW0542,12/07/2010 0:00,1,0.327083333,0.744444444,0.422916667,0.73125,0
136001,136,AAF0535,13/07/2010 0:00,1,0.376388889,0.703472222,0.577083333,0.620833333,0
136109,136,BIH0745,13/07/2010 0:00,1,0.336111111,0.888888889,0.879166667,0.88125,2
136455,136,IJM0776,13/07/2010 0:00,1,0.353472222,0.683333333,0.366666667,0.616666667,0
136491,136,JFC0557,13/07/2010 0:00,0,0.375694444,0.740972222,0.530555556,0.663888889,0
136548,136,KDT0346,13/07/2010 0:00,0,0.302777778,0.759027778,0,0,0
136568,136,KPC0073,13/07/2010 0:00,1,0.338888889,0.747916667,0,0,0
136578,136,KSH0569,13/07/2010 0:00,0,0.371527778,0.747916667,0,0,0
136593,136,LCC0819,13/07/2010 0:00,1,0.345138889,0.845833333,0.577777778,0.5875,0
136599,136,LEM0605,13/07/2010 0:00,0,0.333333333,0.708333333,0,0,0
136773,136,PNL0301,13/07/2010 0:00,1,0.375694444,0.747916667,0.411805556,0.451388889,0
136792,136,RAR0725,13/07/2010 0:00,1,0.323611111,0.697222222,0.452777778,0.533333333,0
136806,136,RHL0992,13/07/2010 0:00,1,0.393055556,0.895833333,0.41875,0.663888889,0
136813,136,RKD0604,13/07/2010 0:00,1,0.333333333,0.707638889,0.874305556,0.880555556,2
136818,136,RMW0542,13/07/2010 0:00,1,0.3375,0.74375,0.433333333,0.509027778,0
136966,136,WLV0566,13/07/2010 0:00,0,0.375694444,0.743055556,0,0,0
137001,137,AAF0535,14/07/2010 0:00,1,0.379861111,0.708333333,0,0,0
137170,137,CCW0524,14/07/2010 0:00,0,0.372222222,0.702777778,0,0,0
137194,137,CKB0427,14/07/2010 0:00,0,0.334722222,0.706944444,0,0,0
137455,137,IJM0776,14/07/2010 0:00,1,0.358333333,0.6875,0.457638889,0.502083333,0
137509,137,JMB0308,14/07/2010 0:00,1,0.038888889,0.655555556,0.054861111,0.091666667,2
137593,137,LCC0819,14/07/2010 0:00,1,0.363888889,0.845138889,0.477777778,0.659027778,0
137673,137,MNR0829,14/07/2010 0:00,0,0.357638889,0.811111111,0,0,0
137773,137,PNL0301,14/07/2010 0:00,1,0.377083333,0.747916667,0,0,0
137792,137,RAR0725,14/07/2010 0:00,1,0.325694444,0.69375,0.39375,0.513888889,0
137806,137,RHL0992,14/07/2010 0:00,1,0.386111111,0.876388889,0.63125,0.660416667,0
137813,137,RKD0604,14/07/2010 0:00,1,0.334722222,0.706944444,0,0,0
137818,137,RMW0542,14/07/2010 0:00,1,0.339583333,0.745833333,0.486111111,0.671527778,0
138001,138,AAF0535,15/07/2010 0:00,1,0.365972222,0.713194444,0.578472222,0.693055556,0
138171,138,CEB0210,15/07/2010 0:00,0,0.324305556,0.651388889,0,0,0
138246,138,DDM0579,15/07/2010 0:00,0,0.355555556,0.779166667,0,0,0
138380,138,HAD0246,15/07/2010 0:00,0,0.325,0.714583333,0.493055556,0.547222222,0
138442,138,IBM0671,15/07/2010 0:00,0,0.334722222,0.665277778,0.497222222,0.508333333,0
138455,138,IJM0776,15/07/2010 0:00,1,0.35,0.683333333,0.443055556,0.55625,0
138494,138,JGT0221,15/07/2010 0:00,1,0.105555556,0.915277778,0.636805556,0.779861111,2
138509,138,JMB0308,15/07/2010 0:00,1,0.163888889,0.655555556,0.222916667,0.275,2
138568,138,KPC0073,15/07/2010 0:00,1,0.095138889,0.747916667,0.109722222,0.1125,2
138593,138,LCC0819,15/07/2010 0:00,1,0.361111111,0.853472222,0.752083333,0.796527778,2
138677,138,MOS0047,15/07/2010 0:00,1,0.213888889,0.729861111,0.216666667,0.729166667,4
138725,138,NOB0181,15/07/2010 0:00,0,0.292361111,0.752777778,0.298611111,0.665972222,2
138740,138,OKC0107,15/07/2010 0:00,0,0.3875,0.759027778,0,0,0
138792,138,RAR0725,15/07/2010 0:00,1,0.322916667,0.695138889,0.352083333,0.59375,0
138806,138,RHL0992,15/07/2010 0:00,1,0.385416667,0.881944444,0.771527778,0.774305556,2
138818,138,RMW0542,15/07/2010 0:00,1,0.340277778,0.744444444,0.353472222,0.649305556,0
139001,139,AAF0535,16/07/2010 0:00,1,0.378472222,0.702083333,0.44375,0.61875,0
139105,139,BEH0615,16/07/2010 0:00,0,0.333333333,0.705555556,0.650694444,0.6625,0
139112,139,BJH0811,16/07/2010 0:00,0,0.354166667,0.852083333,0,0,0
139455,139,IJM0776,16/07/2010 0:00,1,0.357638889,0.686805556,0.610416667,0.620138889,0
139494,139,JGT0221,16/07/2010 0:00,1,0.009027778,0.974305556,0,0,0
139505,139,JKJ0698,16/07/2010 0:00,0,0.315972222,0.703472222,0,0,0
139553,139,KJM0887,16/07/2010 0:00,0,0.375,0.760416667,0,0,0
139593,139,LCC0819,16/07/2010 0:00,1,0.357638889,0.853472222,0.391666667,0.786805556,4
139677,139,MOS0047,16/07/2010 0:00,1,0.207638889,0.645833333,0.213888889,0.623611111,2
139792,139,RAR0725,16/07/2010 0:00,1,0.315972222,0.697222222,0.320833333,0.668055556,2
139806,139,RHL0992,16/07/2010 0:00,1,0.386111111,0.875694444,0.420833333,0.730555556,0
139818,139,RMW0542,16/07/2010 0:00,1,0.335416667,0.747222222,0.428472222,0.620833333,0
139854,139,SDO0170,16/07/2010 0:00,0,0.322916667,0.65625,0,0,0
140001,140,AAF0535,19/07/2010 0:00,1,0.379861111,0.70625,0.652777778,0.654861111,0
140178,140,CGB0637,19/07/2010 0:00,0,0.3875,0.884027778,0.414583333,0.703472222,0
140455,140,IJM0776,19/07/2010 0:00,1,0.354166667,0.686111111,0.378472222,0.45625,0
140518,140,JOL0024,19/07/2010 0:00,0,0.324305556,0.7375,0,0,0
140539,140,KBG0549,19/07/2010 0:00,0,0.334027778,0.741666667,0.374305556,0.382638889,0
140677,140,MOS0047,19/07/2010 0:00,1,0.197222222,0.822916667,0.201388889,0.822222222,4
140773,140,PNL0301,19/07/2010 0:00,1,0.375694444,0.749305556,0.481944444,0.71875,0
140792,140,RAR0725,19/07/2010 0:00,1,0.325694444,0.695833333,0.441666667,0.686111111,0
140806,140,RHL0992,19/07/2010 0:00,1,0.385416667,0.875,0.409722222,0.835416667,2
140818,140,RMW0542,19/07/2010 0:00,1,0.334722222,0.747222222,0.45625,0.734027778,0
140990,140,ZCF0590,19/07/2010 0:00,0,0.354861111,0.770138889,0,0,0
141001,141,AAF0535,20/07/2010 0:00,1,0.375,0.702083333,0.541666667,0.609027778,0
141105,141,BEH0615,20/07/2010 0:00,0,0.330555556,0.718055556,0,0,0
141223,141,CSH0626,20/07/2010 0:00,0,0.333333333,0.717361111,0,0,0
141455,141,IJM0776,20/07/2010 0:00,1,0.346527778,0.6875,0.364583333,0.388888889,0
141509,141,JMB0308,20/07/2010 0:00,1,0.323611111,0.654861111,0.967361111,0.968055556,2
141677,141,MOS0047,20/07/2010 0:00,1,0.163888889,0.865277778,0.16875,0.863888889,8
141792,141,RAR0725,20/07/2010 0:00,1,0.322916667,0.695138889,0.615972222,0.631944444,0
141806,141,RHL0992,20/07/2010 0:00,1,0.386805556,0.875694444,0.707638889,0.735416667,0
141813,141,RKD0604,20/07/2010 0:00,1,0.040972222,0.707638889,0.131944444,0.145833333,2
141818,141,RMW0542,20/07/2010 0:00,1,0.324305556,0.749305556,0.39375,0.704861111,0
142001,142,AAF0535,21/07/2010 0:00,1,0.379166667,0.704861111,0.464583333,0.629861111,0
142195,142,CKB0482,21/07/2010 0:00,0,0.336111111,0.71875,0,0,0
142233,142,CWR0502,21/07/2010 0:00,0,0.341666667,0.722222222,0,0,0
142455,142,IJM0776,21/07/2010 0:00,1,0.345833333,0.686111111,0.546527778,0.559722222,0
142509,142,JMB0308,21/07/2010 0:00,1,0.322916667,0.654861111,0,0,0
142593,142,LCC0819,21/07/2010 0:00,1,0.356944444,0.852777778,0.439583333,0.788194444,2
142677,142,MOS0047,21/07/2010 0:00,1,0.051388889,0.645138889,0.054861111,0.641666667,8
142792,142,RAR0725,21/07/2010 0:00,1,0.326388889,0.697222222,0.436111111,0.645833333,0
142806,142,RHL0992,21/07/2010 0:00,1,0.395138889,0.875,0.574305556,0.614583333,0
142818,142,RMW0542,21/07/2010 0:00,1,0.335416667,0.754166667,0.374305556,0.743055556,0
142976,142,XAA0104,21/07/2010 0:00,0,0.302083333,0.71875,0,0,0
143001,143,AAF0535,22/07/2010 0:00,1,0.365277778,0.713888889,0.414583333,0.704861111,0
143295,143,EHB0824,22/07/2010 0:00,1,0.352083333,0.816666667,0.932638889,0.936111111,2
143455,143,IJM0776,22/07/2010 0:00,1,0.354166667,0.689583333,0.408333333,0.54375,0
143529,143,JTM0223,22/07/2010 0:00,1,0.0125,0.942361111,0.63125,0.8375,2
143603,143,LHL0309,22/07/2010 0:00,0,0.321527778,0.65625,0,0,0
143677,143,MOS0047,22/07/2010 0:00,1,0.122916667,0.8375,0.132638889,0.836111111,6
143773,143,PNL0301,22/07/2010 0:00,1,0.373611111,0.751388889,0.464583333,0.7,0
143792,143,RAR0725,22/07/2010 0:00,1,0.3125,0.702083333,0.374305556,0.543055556,0
143806,143,RHL0992,22/07/2010 0:00,1,0.385416667,0.895138889,0.545138889,0.676388889,0
143846,143,SBN0866,22/07/2010 0:00,0,0.318055556,0.739583333,0.641666667,0.664583333,0
143863,143,SHR0334,22/07/2010 0:00,0,0.295833333,0.760416667,0,0,0
143866,143,SJC0333,22/07/2010 0:00,0,0.3,0.770833333,0,0,0
144001,144,AAF0535,23/07/2010 0:00,1,0.380555556,0.706944444,0.39375,0.528472222,0
144118,144,BLL0929,23/07/2010 0:00,0,0.302083333,0.677083333,0,0,0
144295,144,EHB0824,23/07/2010 0:00,1,0.354166667,0.8125,0,0,0
144392,144,HCV0478,23/07/2010 0:00,0,0.347222222,0.720833333,0,0,0
144455,144,IJM0776,23/07/2010 0:00,1,0.356944444,0.686805556,0.4125,0.624305556,0
144474,144,JAJ0849,23/07/2010 0:00,0,0.359027778,0.810416667,0,0,0
144529,144,JTM0223,23/07/2010 0:00,1,0.05625,0.905555556,0,0,0
144677,144,MOS0047,23/07/2010 0:00,1,0.156944444,0.81875,0.163194444,0.818055556,6
144792,144,RAR0725,23/07/2010 0:00,1,0.324305556,0.697916667,0.421527778,0.568055556,0
144806,144,RHL0992,23/07/2010 0:00,1,0.385416667,0.880555556,0.474305556,0.860416667,2
144818,144,RMW0542,23/07/2010 0:00,1,0.3375,0.747222222,0.341666667,0.704861111,0
144876,144,SMW0084,23/07/2010 0:00,0,0.329166667,0.70625,0,0,0
145001,145,AAF0535,26/07/2010 0:00,1,0.372222222,0.704166667,0.484027778,0.494444444,0
145202,145,CLH0703,26/07/2010 0:00,0,0.317361111,0.697916667,0,0,0
145256,145,DIB0285,26/07/2010 0:00,1,0.386805556,0.76875,0.523611111,0.609027778,0
145455,145,IJM0776,26/07/2010 0:00,1,0.35625,0.685416667,0.448611111,0.585416667,0
145593,145,LCC0819,26/07/2010 0:00,1,0.360416667,0.845833333,0.365972222,0.721527778,0
145677,145,MOS0047,26/07/2010 0:00,1,0.039583333,0.88125,0.04375,0.880555556,6
145681,145,MSG0839,26/07/2010 0:00,0,0.355555556,0.811805556,0,0,0
145691,145,MYD0978,26/07/2010 0:00,0,0.334027778,0.756944444,0,0,0
145773,145,PNL0301,26/07/2010 0:00,1,0.376388889,0.75,0.385416667,0.729166667,0
145792,145,RAR0725,26/07/2010 0:00,1,0.325,0.706944444,0.446527778,0.472916667,0
145806,145,RHL0992,26/07/2010 0:00,1,0.388888889,0.884722222,0.647916667,0.692361111,0
145818,145,RMW0542,26/07/2010 0:00,1,0.331944444,0.75,0.352777778,0.702083333,0
146256,146,DIB0285,27/07/2010 0:00,1,0.386805556,0.759027778,0.576388889,0.614583333,0
146295,146,EHB0824,27/07/2010 0:00,1,0.252777778,0.8125,0.270138889,0.291666667,2
146332,146,FIR0920,27/07/2010 0:00,0,0.361111111,0.811805556,0,0,0
146455,146,IJM0776,27/07/2010 0:00,1,0.356944444,0.684722222,0.592361111,0.638194444,0
146677,146,MOS0047,27/07/2010 0:00,1,0.313194444,0.863888889,0.447916667,0.863194444,2
146773,146,PNL0301,27/07/2010 0:00,1,0.376388889,0.75,0.48125,0.738194444,0
146789,146,RAG0275,27/07/2010 0:00,0,0.302777778,0.718055556,0,0,0
146792,146,RAR0725,27/07/2010 0:00,1,0.324305556,0.695138889,0.533333333,0.692361111,0
146806,146,RHL0992,27/07/2010 0:00,1,0.388888889,0.884027778,0.389583333,0.696527778,0
147075,147,ASD0577,28/07/2010 0:00,0,0.354861111,0.770833333,0,0,0
147256,147,DIB0285,28/07/2010 0:00,1,0.386111111,0.759027778,0.413888889,0.558333333,0
147295,147,EHB0824,28/07/2010 0:00,1,0.163194444,0.811111111,0.177083333,0.929861111,4
147455,147,IJM0776,28/07/2010 0:00,1,0.357638889,0.684027778,0.515972222,0.526388889,0
147483,147,JCR0770,28/07/2010 0:00,0,0.354861111,0.686805556,0,0,0
147505,147,JKJ0698,28/07/2010 0:00,0,0.313888889,0.697916667,0,0,0
147540,147,KBL0260,28/07/2010 0:00,0,0.328472222,0.691666667,0,0,0
147593,147,LCC0819,28/07/2010 0:00,1,0.358333333,0.846527778,0.48125,0.807638889,4
147677,147,MOS0047,28/07/2010 0:00,1,0.3125,0.852083333,0.314583333,0.85,5
147781,147,QJR0688,28/07/2010 0:00,0,0.365972222,0.800694444,0.499305556,0.688194444,0
147792,147,RAR0725,28/07/2010 0:00,1,0.325,0.695138889,0.363194444,0.514583333,0
147806,147,RHL0992,28/07/2010 0:00,1,0.388888889,0.882638889,0.395138889,0.836805556,2
147951,147,VTT0385,28/07/2010 0:00,0,0.336805556,0.6625,0.348611111,0.652083333,0
147982,147,XWD0923,28/07/2010 0:00,0,0.354861111,0.811111111,0.386805556,0.776388889,1
148256,148,DIB0285,29/07/2010 0:00,1,0.386111111,0.764583333,0.527777778,0.538888889,0
148295,148,EHB0824,29/07/2010 0:00,1,0.354861111,0.819444444,0,0,0
148455,148,IJM0776,29/07/2010 0:00,1,0.354166667,0.690972222,0.578472222,0.603472222,0
148677,148,MOS0047,29/07/2010 0:00,1,0.311111111,0.994444444,0.400694444,0.99375,2
148773,148,PNL0301,29/07/2010 0:00,1,0.369444444,0.748611111,0.439583333,0.744444444,0
148792,148,RAR0725,29/07/2010 0:00,1,0.313194444,0.702083333,0.375,0.659027778,0
148806,148,RHL0992,29/07/2010 0:00,1,0.39375,0.879861111,0.602083333,0.722222222,0
148818,148,RMW0542,29/07/2010 0:00,1,0.329166667,0.753472222,0.403472222,0.673611111,0
149052,149,AMD0077,30/07/2010 0:00,0,0.313194444,0.639583333,0,0,0
149103,149,BDV0168,30/07/2010 0:00,1,0.241666667,0.886111111,0.24375,0.877083333,12
149256,149,DIB0285,30/07/2010 0:00,1,0.385416667,0.759722222,0.436805556,0.578472222,0
149369,149,GOK0238,30/07/2010 0:00,0,0.333333333,0.749305556,0,0,0
149455,149,IJM0776,30/07/2010 0:00,1,0.354861111,0.684027778,0,0,0
149568,149,KPC0073,30/07/2010 0:00,0,0.333333333,0.748611111,0,0,0
149593,149,LCC0819,30/07/2010 0:00,1,0.358333333,0.849305556,0.490277778,0.735416667,0
149677,149,MOS0047,30/07/2010 0:00,1,0.174305556,0.743055556,0.175694444,0.740972222,8
149776,149,PRM0740,30/07/2010 0:00,0,0.336111111,0.705555556,0,0,0
149792,149,RAR0725,30/07/2010 0:00,1,0.323611111,0.697222222,0.524305556,0.554166667,0
149806,149,RHL0992,30/07/2010 0:00,1,0.3875,0.877777778,0.556944444,0.7875,1
150079,150,ASM0575,2/08/2010 0:00,0,0.34375,0.769444444,0,0,0
150255,150,DIB0081,2/08/2010 0:00,0,0.334027778,0.707638889,0.36875,0.595833333,0
150256,150,DIB0285,2/08/2010 0:00,1,0.383333333,0.770833333,0,0,0
150291,150,EGD0132,2/08/2010 0:00,1,0.377777778,0.752777778,0.384027778,0.740277778,0
150455,150,IJM0776,2/08/2010 0:00,1,0.351388889,0.695138889,0.379166667,0.482638889,0
150573,150,KRG0158,2/08/2010 0:00,0,0.284722222,0.674305556,0,0,0
150593,150,LCC0819,2/08/2010 0:00,1,0.34375,0.854166667,0.382638889,0.814583333,2
150647,150,MFV0897,2/08/2010 0:00,0,0.390277778,0.759722222,0,0,0
150677,150,MOS0047,2/08/2010 0:00,1,0.127777778,0.984027778,0.130555556,0.983333333,4
150777,150,PSF0133,2/08/2010 0:00,1,0.371527778,0.757638889,0.411805556,0.547222222,0
150792,150,RAR0725,2/08/2010 0:00,1,0.323611111,0.697222222,0.384722222,0.386805556,0
150806,150,RHL0992,2/08/2010 0:00,1,0.383333333,0.882638889,0.733333333,0.734722222,0
151001,151,AAF0535,3/08/2010 0:00,1,0.372222222,0.705555556,0.579861111,0.603472222,0
151256,151,DIB0285,3/08/2010 0:00,1,0.386805556,0.759027778,0.397916667,0.747222222,0
151263,151,DLF0377,3/08/2010 0:00,0,0.334027778,0.663888889,0,0,0
151291,151,EGD0132,3/08/2010 0:00,1,0.375,0.747916667,0.454861111,0.666666667,0
151455,151,IJM0776,3/08/2010 0:00,1,0.348611111,0.683333333,0.351388889,0.401388889,0
151549,151,KES0729,3/08/2010 0:00,0,0.338888889,0.705555556,0,0,0
151677,151,MOS0047,3/08/2010 0:00,1,0.259027778,0.643055556,0.260416667,0.615972222,2
151773,151,PNL0301,3/08/2010 0:00,1,0.377083333,0.749305556,0.43125,0.704166667,0
151777,151,PSF0133,3/08/2010 0:00,1,0.370138889,0.749305556,0.454861111,0.58125,0
151792,151,RAR0725,3/08/2010 0:00,1,0.31875,0.69375,0.414583333,0.490277778,0
151806,151,RHL0992,3/08/2010 0:00,1,0.376388889,0.883333333,0.640972222,0.874305556,5
152256,152,DIB0285,4/08/2010 0:00,1,0.381944444,0.764583333,0.409027778,0.736805556,0
152291,152,EGD0132,4/08/2010 0:00,1,0.371527778,0.752083333,0.466666667,0.649305556,0
152361,152,GHL0460,4/08/2010 0:00,0,0.330555556,0.757638889,0,0,0
152455,152,IJM0776,4/08/2010 0:00,1,0.349305556,0.688888889,0.472916667,0.5125,0
