index,date_index,user_index,date,label,f1,f2,f3,f4,f5,g1,g2
141677,141,MOS0047,20/07/2010 0:00,1,0.163888889,0.865277778,0.16875,0.863888889,8,-1.680676222,-0.206099629
141792,141,RAR0725,20/07/2010 0:00,1,0.322916667,0.695138889,0.615972222,0.631944444,0,-0.730850697,-0.6568138
141806,141,RHL0992,20/07/2010 0:00,1,0.386805556,0.875694444,0.707638889,0.735416667,0,-2.861829996,-0.058862925
141813,141,RKD0604,20/07/2010 0:00,1,0.040972222,0.707638889,0.131944444,0.145833333,2,-1.022196293,-0.445980668
141818,141,RMW0542,20/07/2010 0:00,1,0.324305556,0.749305556,0.39375,0.704861111,0,-1.260712028,-0.333310217
142001,142,AAF0535,21/07/2010 0:00,1,0.379166667,0.704861111,0.464583333,0.629861111,0,-0.775793552,-0.616813004
142195,142,CKB0482,21/07/2010 0:00,0,0.336111111,0.71875,0,0,0,-1.308746815,-0.314927757
142233,142,CWR0502,21/07/2010 0:00,0,0.341666667,0.722222222,0,0,0,-1.308746576,-0.314927757
142455,142,IJM0776,21/07/2010 0:00,1,0.345833333,0.686111111,0.546527778,0.559722222,0,-0.371048152,-1.17121768
142509,142,JMB0308,21/07/2010 0:00,1,0.322916667,0.654861111,0,0,0,-0.640101552,-0.749165058
142593,142,LCC0819,21/07/2010 0:00,1,0.356944444,0.852777778,0.439583333,0.788194444,2,-1.414969206,-0.278303623
142677,142,MOS0047,21/07/2010 0:00,1,0.051388889,0.645138889,0.054861111,0.641666667,8,-1.680624962,-0.206111372
142792,142,RAR0725,21/07/2010 0:00,1,0.326388889,0.697222222,0.436111111,0.645833333,0,-0.730841041,-0.656822562
142806,142,RHL0992,21/07/2010 0:00,1,0.395138889,0.875,0.574305556,0.614583333,0,-2.86157918,-0.058878209
142818,142,RMW0542,21/07/2010 0:00,1,0.335416667,0.754166667,0.374305556,0.743055556,0,-1.260729671,-0.333303213
142976,142,XAA0104,21/07/2010 0:00,0,0.302083333,0.71875,0,0,0,-1.00846076,-0.453783959
143001,143,AAF0535,22/07/2010 0:00,1,0.365277778,0.713888889,0.414583333,0.704861111,0,-0.775801778,-0.616805911
143295,143,EHB0824,22/07/2010 0:00,1,0.352083333,0.816666667,0.932638889,0.936111111,2,-0.095593989,-2.39506197
143455,143,IJM0776,22/07/2010 0:00,1,0.354166667,0.689583333,0.408333333,0.54375,0,-0.371037126,-1.171242237
143529,143,JTM0223,22/07/2010 0:00,1,0.0125,0.942361111,0.63125,0.8375,2,-1.680681348,-0.206098467
143603,143,LHL0309,22/07/2010 0:00,0,0.321527778,0.65625,0,0,0,-0.640101552,-0.749165177
143677,143,MOS0047,22/07/2010 0:00,1,0.122916667,0.8375,0.132638889,0.836111111,6,-1.680655956,-0.206104293
143773,143,PNL0301,22/07/2010 0:00,1,0.373611111,0.751388889,0.464583333,0.7,0,-1.47879827,-0.258655995
143792,143,RAR0725,22/07/2010 0:00,1,0.3125,0.702083333,0.374305556,0.543055556,0,-0.730826735,-0.656836033
143806,143,RHL0992,22/07/2010 0:00,1,0.385416667,0.895138889,0.545138889,0.676388889,0,-2.861630917,-0.058875062
143846,143,SBN0866,22/07/2010 0:00,0,0.318055556,0.739583333,0.641666667,0.664583333,0,-0.132271439,-2.088305712
143863,143,SHR0334,22/07/2010 0:00,0,0.295833333,0.760416667,0,0,0,-0.074884132,-2.629020929
143866,143,SJC0333,22/07/2010 0:00,0,0.3,0.770833333,0,0,0,-0.07488358,-2.62902832
144001,144,AAF0535,23/07/2010 0:00,1,0.380555556,0.706944444,0.39375,0.528472222,0,-0.775767267,-0.616835237
144118,144,BLL0929,23/07/2010 0:00,0,0.302083333,0.677083333,0,0,0,-0.145396635,-2.000107288
144295,144,EHB0824,23/07/2010 0:00,1,0.354166667,0.8125,0,0,0,-0.095376089,-2.397236824
144392,144,HCV0478,23/07/2010 0:00,0,0.347222222,0.720833333,0,0,0,-1.308746457,-0.314927846
144455,144,IJM0776,23/07/2010 0:00,1,0.356944444,0.686805556,0.4125,0.624305556,0,-0.371046484,-1.171221256
144474,144,JAJ0849,23/07/2010 0:00,0,0.359027778,0.810416667,0,0,0,-0.095376089,-2.397236586
144529,144,JTM0223,23/07/2010 0:00,1,0.05625,0.905555556,0,0,0,-1.680403709,-0.206162006
144677,144,MOS0047,23/07/2010 0:00,1,0.156944444,0.81875,0.163194444,0.818055556,6,-1.680656314,-0.206104189
144792,144,RAR0725,23/07/2010 0:00,1,0.324305556,0.697916667,0.421527778,0.568055556,0,-0.73083216,-0.656830966
144806,144,RHL0992,23/07/2010 0:00,1,0.385416667,0.880555556,0.474305556,0.860416667,2,-2.861848593,-0.058861915
144818,144,RMW0542,23/07/2010 0:00,1,0.3375,0.747222222,0.341666667,0.704861111,0,-1.260689735,-0.333319008
144876,144,SMW0084,23/07/2010 0:00,0,0.329166667,0.70625,0,0,0,-0.169400036,-1.858997107
145001,145,AAF0535,26/07/2010 0:00,1,0.372222222,0.704166667,0.484027778,0.494444444,0,-0.775770962,-0.616832137
145202,145,CLH0703,26/07/2010 0:00,0,0.317361111,0.697916667,0,0,0,-0.730747402,-0.656909704
145256,145,DIB0285,26/07/2010 0:00,1,0.386805556,0.76875,0.523611111,0.609027778,0,-1.416051149,-0.277956754
145455,145,IJM0776,26/07/2010 0:00,1,0.35625,0.685416667,0.448611111,0.585416667,0,-0.371044517,-1.171225667
145593,145,LCC0819,26/07/2010 0:00,1,0.360416667,0.845833333,0.365972222,0.721527778,0,-1.414876342,-0.278333515
145677,145,MOS0047,26/07/2010 0:00,1,0.039583333,0.88125,0.04375,0.880555556,6,-1.680653214,-0.206104875
145681,145,MSG0839,26/07/2010 0:00,0,0.355555556,0.811805556,0,0,0,-0.095376089,-2.397236586
145691,145,MYD0978,26/07/2010 0:00,0,0.334027778,0.756944444,0,0,0,-0.203493252,-1.692144394
145773,145,PNL0301,26/07/2010 0:00,1,0.376388889,0.75,0.385416667,0.729166667,0,-1.478796721,-0.258656383
145792,145,RAR0725,26/07/2010 0:00,1,0.325,0.706944444,0.446527778,0.472916667,0,-0.730823517,-0.656839013
145806,145,RHL0992,26/07/2010 0:00,1,0.388888889,0.884722222,0.647916667,0.692361111,0,-2.861728907,-0.058869105
145818,145,RMW0542,26/07/2010 0:00,1,0.331944444,0.75,0.352777778,0.702083333,0,-1.260692239,-0.333317995
146256,146,DIB0285,27/07/2010 0:00,1,0.386805556,0.759027778,0.576388889,0.614583333,0,-1.416058779,-0.27795431
146295,146,EHB0824,27/07/2010 0:00,1,0.252777778,0.8125,0.270138889,0.291666667,2,-0.095446087,-2.396537066
146332,146,FIR0920,27/07/2010 0:00,0,0.361111111,0.811805556,0,0,0,-0.101020679,-2.34251523
146455,146,IJM0776,27/07/2010 0:00,1,0.356944444,0.684722222,0.592361111,0.638194444,0,-0.371059895,-1.171191335
146677,146,MOS0047,27/07/2010 0:00,1,0.313194444,0.863888889,0.447916667,0.863194444,2,-1.680673957,-0.206100121
146773,146,PNL0301,27/07/2010 0:00,1,0.376388889,0.75,0.48125,0.738194444,0,-1.4788028,-0.258654714
146789,146,RAG0275,27/07/2010 0:00,0,0.302777778,0.718055556,0,0,0,-1.008460879,-0.453783959
146792,146,RAR0725,27/07/2010 0:00,1,0.324305556,0.695138889,0.533333333,0.692361111,0,-0.730851948,-0.656812549
146806,146,RHL0992,27/07/2010 0:00,1,0.388888889,0.884027778,0.389583333,0.696527778,0,-2.861564875,-0.058879111
147075,147,ASD0577,28/07/2010 0:00,0,0.354861111,0.770833333,0,0,0,-0.812257588,-0.586726069
147256,147,DIB0285,28/07/2010 0:00,1,0.386111111,0.759027778,0.413888889,0.558333333,0,-1.416029096,-0.277963787
147295,147,EHB0824,28/07/2010 0:00,1,0.163194444,0.811111111,0.177083333,0.929861111,4,-0.095535807,-2.395641327
147455,147,IJM0776,28/07/2010 0:00,1,0.357638889,0.684027778,0.515972222,0.526388889,0,-0.371042311,-1.171230555
147483,147,JCR0770,28/07/2010 0:00,0,0.354861111,0.686805556,0,0,0,-0.370948941,-1.171438336
147505,147,JKJ0698,28/07/2010 0:00,0,0.313888889,0.697916667,0,0,0,-0.730747342,-0.656909585
147540,147,KBL0260,28/07/2010 0:00,0,0.328472222,0.691666667,0,0,0,-0.11204157,-2.244383097
147593,147,LCC0819,28/07/2010 0:00,1,0.358333333,0.846527778,0.48125,0.807638889,4,-1.415017486,-0.278288126
147677,147,MOS0047,28/07/2010 0:00,1,0.3125,0.852083333,0.314583333,0.85,5,-1.680673718,-0.206100211
147781,147,QJR0688,28/07/2010 0:00,0,0.365972222,0.800694444,0.499305556,0.688194444,0,-0.509637654,-0.918075502
147792,147,RAR0725,28/07/2010 0:00,1,0.325,0.695138889,0.363194444,0.514583333,0,-0.7308231,-0.656839371
147806,147,RHL0992,28/07/2010 0:00,1,0.388888889,0.882638889,0.395138889,0.836805556,2,-2.861759901,-0.058867197
147951,147,VTT0385,28/07/2010 0:00,0,0.336805556,0.6625,0.348611111,0.652083333,0,-0.142894179,-2.016247749
147982,147,XWD0923,28/07/2010 0:00,0,0.354861111,0.811111111,0.386805556,0.776388889,1,-0.102268673,-2.33085084
148256,148,DIB0285,29/07/2010 0:00,1,0.386111111,0.764583333,0.527777778,0.538888889,0,-1.416037917,-0.277960896
148295,148,EHB0824,29/07/2010 0:00,1,0.354861111,0.819444444,0,0,0,-0.095375761,-2.397239447
148455,148,IJM0776,29/07/2010 0:00,1,0.354166667,0.690972222,0.578472222,0.603472222,0,-0.371054888,-1.171202421
148677,148,MOS0047,29/07/2010 0:00,1,0.311111111,0.994444444,0.400694444,0.99375,2,-1.680690885,-0.206096247
148773,148,PNL0301,29/07/2010 0:00,1,0.369444444,0.748611111,0.439583333,0.744444444,0,-1.47880125,-0.258655071
148792,148,RAR0725,29/07/2010 0:00,1,0.313194444,0.702083333,0.375,0.659027778,0,-0.730838776,-0.656824708
148806,148,RHL0992,29/07/2010 0:00,1,0.39375,0.879861111,0.602083333,0.722222222,0,-2.861733913,-0.05886877
148818,148,RMW0542,29/07/2010 0:00,1,0.329166667,0.753472222,0.403472222,0.673611111,0,-1.260692596,-0.333317906
149052,149,AMD0077,30/07/2010 0:00,0,0.313194444,0.639583333,0,0,0,-0.251317114,-1.504068255
149103,149,BDV0168,30/07/2010 0:00,1,0.241666667,0.886111111,0.24375,0.877083333,12,-0.640328228,-0.748912334
149256,149,DIB0285,30/07/2010 0:00,1,0.385416667,0.759722222,0.436805556,0.578472222,0,-1.416035652,-0.277961701
149369,149,GOK0238,30/07/2010 0:00,0,0.333333333,0.749305556,0,0,0,-1.630174637,-0.218025848
149455,149,IJM0776,30/07/2010 0:00,1,0.354861111,0.684027778,0,0,0,-0.37094903,-1.171438217
149568,149,KPC0073,30/07/2010 0:00,0,0.333333333,0.748611111,0,0,0,-1.630174875,-0.218025744
149593,149,LCC0819,30/07/2010 0:00,1,0.358333333,0.849305556,0.490277778,0.735416667,0,-1.414936543,-0.278314114
149677,149,MOS0047,30/07/2010 0:00,1,0.174305556,0.743055556,0.175694444,0.740972222,8,-1.680656075,-0.206104189
149776,149,PRM0740,30/07/2010 0:00,0,0.336111111,0.705555556,0,0,0,-0.128338978,-2.116563797
149792,149,RAR0725,30/07/2010 0:00,1,0.323611111,0.697222222,0.524305556,0.554166667,0,-0.730836987,-0.656826556
149806,149,RHL0992,30/07/2010 0:00,1,0.3875,0.877777778,0.556944444,0.7875,1,-2.861801147,-0.058864724
150079,150,ASM0575,2/08/2010 0:00,0,0.34375,0.769444444,0,0,0,-0.812257826,-0.586725771
150255,150,DIB0081,2/08/2010 0:00,0,0.334027778,0.707638889,0.36875,0.595833333,0,-0.169931829,-1.856121302
150256,150,DIB0285,2/08/2010 0:00,1,0.383333333,0.770833333,0,0,0,-1.415871263,-0.278014332
150291,150,EGD0132,2/08/2010 0:00,1,0.377777778,0.752777778,0.384027778,0.740277778,0,-1.478797555,-0.258656174
150455,150,IJM0776,2/08/2010 0:00,1,0.351388889,0.695138889,0.379166667,0.482638889,0,-0.371028155,-1.171262145
150573,150,KRG0158,2/08/2010 0:00,0,0.284722222,0.674305556,0,0,0,-0.152763009,-1.954276919
150593,150,LCC0819,2/08/2010 0:00,1,0.34375,0.854166667,0.382638889,0.814583333,2,-1.414965391,-0.278304815
150647,150,MFV0897,2/08/2010 0:00,0,0.390277778,0.759722222,0,0,0,-0.060426012,-2.836395502
150677,150,MOS0047,2/08/2010 0:00,1,0.127777778,0.984027778,0.130555556,0.983333333,4,-1.680669308,-0.206101194
150777,150,PSF0133,2/08/2010 0:00,1,0.371527778,0.757638889,0.411805556,0.547222222,0,-1.478780985,-0.258661062
150792,150,RAR0725,2/08/2010 0:00,1,0.323611111,0.697222222,0.384722222,0.386805556,0,-0.730811,-0.656850576
150806,150,RHL0992,2/08/2010 0:00,1,0.383333333,0.882638889,0.733333333,0.734722222,0,-2.861846209,-0.058862027
151001,151,AAF0535,3/08/2010 0:00,1,0.372222222,0.705555556,0.579861111,0.603472222,0,-0.775801063,-0.616806567
151256,151,DIB0285,3/08/2010 0:00,1,0.386805556,0.759027778,0.397916667,0.747222222,0,-1.416064501,-0.277952403
151263,151,DLF0377,3/08/2010 0:00,0,0.334027778,0.663888889,0,0,0,-0.1420445,-2.021796703
151291,151,EGD0132,3/08/2010 0:00,1,0.375,0.747916667,0.454861111,0.666666667,0,-1.478794694,-0.258657098
151455,151,IJM0776,3/08/2010 0:00,1,0.348611111,0.683333333,0.351388889,0.401388889,0,-0.371017545,-1.171285868
151549,151,KES0729,3/08/2010 0:00,0,0.338888889,0.705555556,0,0,0,-0.128338873,-2.116564274
151677,151,MOS0047,3/08/2010 0:00,1,0.259027778,0.643055556,0.260416667,0.615972222,2,-1.680608749,-0.206115052
151773,151,PNL0301,3/08/2010 0:00,1,0.377083333,0.749305556,0.43125,0.704166667,0,-1.47879684,-0.258656383
151777,151,PSF0133,3/08/2010 0:00,1,0.370138889,0.749305556,0.454861111,0.58125,0,-1.478786707,-0.258659422
151792,151,RAR0725,3/08/2010 0:00,1,0.31875,0.69375,0.414583333,0.490277778,0,-0.730823755,-0.656838715
151806,151,RHL0992,3/08/2010 0:00,1,0.376388889,0.883333333,0.640972222,0.874305556,5,-2.862038612,-0.058850337
152256,152,DIB0285,4/08/2010 0:00,1,0.381944444,0.764583333,0.409027778,0.736805556,0,-1.416063547,-0.27795279
152291,152,EGD0132,4/08/2010 0:00,1,0.371527778,0.752083333,0.466666667,0.649305556,0,-1.478793621,-0.258657396
152361,152,GHL0460,4/08/2010 0:00,0,0.330555556,0.757638889,0,0,0,-0.051765241,-2.986808062
152455,152,IJM0776,4/08/2010 0:00,1,0.349305556,0.688888889,0.472916667,0.5125,0,-0.371037871,-1.171240449
152677,152,MOS0047,4/08/2010 0:00,1,0.105555556,0.650694444,0.115277778,0.549305556,6,-1.680598378,-0.206117481
152777,152,PSF0133,4/08/2010 0:00,1,0.365972222,0.756944444,0.468055556,0.48125,0,-1.478777885,-0.258661985
152792,152,RAR0725,4/08/2010 0:00,1,0.319444444,0.698611111,0.372222222,0.657638889,0,-0.730838597,-0.656825066
152806,152,RHL0992,4/08/2010 0:00,1,0.379166667,0.889583333,0.4625,0.580555556,0,-2.861469984,-0.05888484
152818,152,RMW0542,4/08/2010 0:00,1,0.331944444,0.752083333,0.390277778,0.740277778,0,-1.260735035,-0.333301097
152931,152,TYB0779,4/08/2010 0:00,0,0.344444444,0.695833333,0,0,0,-0.370948851,-1.171438694
153001,153,AAF0535,5/08/2010 0:00,1,0.379861111,0.702083333,0.422222222,0.618055556,0,-0.775786996,-0.616818488
153256,153,DIB0285,5/08/2010 0:00,1,0.385416667,0.759027778,0.457638889,0.699305556,0,-1.416061878,-0.277953327
153291,153,EGD0132,5/08/2010 0:00,1,0.365277778,0.747916667,0.380555556,0.513888889,0,-1.478776574,-0.258662432
153608,153,LJR0523,5/08/2010 0:00,1,0.14375,0.704166667,0.238194444,0.243055556,2,-0.775707483,-0.616886258
153662,153,MKP0861,5/08/2010 0:00,0,0.324305556,0.738888889,0,0,0,-0.132022843,-2.090065718
153677,153,MOS0047,5/08/2010 0:00,1,0.096527778,0.988194444,0.104166667,0.985416667,7,-1.680683613,-0.206097886
153777,153,PSF0133,5/08/2010 0:00,1,0.377777778,0.747916667,0.466666667,0.715972222,0,-1.47879982,-0.258655459
153806,153,RHL0992,5/08/2010 0:00,1,0.388194444,0.884027778,0.409027778,0.843055556,4,-2.861810923,-0.058864161
153818,153,RMW0542,5/08/2010 0:00,1,0.340972222,0.749305556,0.375694444,0.683333333,0,-1.260687828,-0.333319783
153897,153,TAP0551,5/08/2010 0:00,0,0.335416667,0.752083333,0,0,0,-1.260040283,-0.333576024
154086,154,AVM0947,6/08/2010 0:00,0,0.304166667,0.677083333,0.320833333,0.670833333,2,-0.817228556,-0.582776308
154103,154,BDV0168,6/08/2010 0:00,1,0.128472222,0.652083333,0.2,0.203472222,2,-0.640175819,-0.749082267
154166,154,CCM0467,6/08/2010 0:00,0,0.333333333,0.75,0,0,0,-0.051765352,-2.986805916
154256,154,DIB0285,6/08/2010 0:00,1,0.386805556,0.760416667,0,0,0,-1.415871859,-0.278014153
154264,154,DLH0029,6/08/2010 0:00,0,0.327777778,0.779861111,0,0,0,-0.047069643,-3.07956934
154291,154,EGD0132,6/08/2010 0:00,1,0.375694444,0.75,0,0,0,-1.478707671,-0.258682698
154455,154,IJM0776,6/08/2010 0:00,1,0.358333333,0.6875,0.39375,0.672222222,0,-0.371050626,-1.171211958
154677,154,MOS0047,6/08/2010 0:00,1,0.314583333,0.839583333,0.439583333,0.835416667,2,-1.680667877,-0.206101477
154777,154,PSF0133,6/08/2010 0:00,1,0.377083333,0.75,0.377777778,0.551388889,0,-1.478779554,-0.258661538
154792,154,RAR0725,6/08/2010 0:00,1,0.326388889,0.695833333,0.327777778,0.6125,4,-0.730836034,-0.656827331
154806,154,RHL0992,6/08/2010 0:00,1,0.391666667,0.882638889,0.4125,0.648611111,0,-2.861522913,-0.058881581
154857,154,SER0165,6/08/2010 0:00,0,0.3125,0.76875,0,0,0,-0.371272177,-1.170719147
155001,155,AAF0535,9/08/2010 0:00,1,0.378472222,0.707638889,0.383333333,0.68125,0,-0.775794148,-0.616812348
155123,155,BMS0877,9/08/2010 0:00,0,0,0,0,0,0,-0.13207455,-2.089699745
155256,155,DIB0285,9/08/2010 0:00,1,0.385416667,0.759722222,0.410416667,0.622222222,0,-1.416041255,-0.277959913
155291,155,EGD0132,9/08/2010 0:00,1,0.375,0.753472222,0.402083333,0.522222222,0,-1.478778243,-0.258661896
155455,155,IJM0776,9/08/2010 0:00,1,0.350694444,0.6875,0.394444444,0.661111111,0,-0.371049553,-1.171214461
155675,155,MOH0273,9/08/2010 0:00,0,0.295833333,0.71875,0.317361111,0.690277778,2,-1.008993387,-0.453478217
155677,155,MOS0047,9/08/2010 0:00,1,0.178472222,0.792361111,0.183333333,0.790277778,5,-1.680648208,-0.206106037
155777,155,PSF0133,9/08/2010 0:00,1,0.375694444,0.75,0.528472222,0.668055556,0,-1.478798628,-0.258655816
155792,155,RAR0725,9/08/2010 0:00,1,0.327083333,0.697916667,0.393055556,0.659027778,0,-0.730839849,-0.656823754
155806,155,RHL0992,9/08/2010 0:00,1,0.39375,0.884027778,0.689583333,0.847222222,3,-2.862004042,-0.058852471
155979,155,XHW0498,9/08/2010 0:00,1,0.34375,0.71875,0.499305556,0.504861111,0,-1.308874369,-0.31488061
156001,156,AAF0535,10/08/2010 0:00,1,0.376388889,0.709722222,0.427777778,0.654861111,0,-0.775794029,-0.616812468
156103,156,BDV0168,10/08/2010 0:00,1,0.202777778,0.652083333,0.210416667,0.216666667,2,-0.640178084,-0.749079585
156256,156,DIB0285,10/08/2010 0:00,1,0.385416667,0.768055556,0.611111111,0.727083333,0,-1.416084409,-0.277946085
156291,156,EGD0132,10/08/2010 0:00,1,0.372222222,0.756944444,0.378472222,0.66875,0,-1.478790522,-0.258658201
156506,156,JKM0303,10/08/2010 0:00,0,0.379861111,0.757638889,0,0,0,-1.478707552,-0.258682787
156593,156,LCC0819,10/08/2010 0:00,1,0.354166667,0.852083333,0.404166667,0.771527778,4,-1.414959788,-0.278306603
156677,156,MOS0047,10/08/2010 0:00,1,0.3125,0.645833333,0.390277778,0.586111111,0,-1.680604935,-0.206115931
156777,156,PSF0133,10/08/2010 0:00,1,0.365972222,0.760416667,0.5125,0.681944444,0,-1.478799105,-0.258655727
156806,156,RHL0992,10/08/2010 0:00,1,0.391666667,0.885416667,0.397222222,0.402083333,0,-2.861239672,-0.058898777
156818,156,RMW0542,10/08/2010 0:00,1,0.336805556,0.745833333,0.352083333,0.506944444,0,-1.260552168,-0.333373517
156979,156,XHW0498,10/08/2010 0:00,1,0.334027778,0.718055556,0.445138889,0.452777778,0,-1.308861017,-0.314885497
157152,157,CAH0936,11/08/2010 0:00,1,0.166666667,0.673611111,0.215972222,0.83125,4,-0.145950422,-1.99657619
157160,157,CCA0046,11/08/2010 0:00,0,0.015972222,0.644444444,0.017361111,0.017361111,2,-1.68043828,-0.206154048
157256,157,DIB0285,11/08/2010 0:00,1,0.386111111,0.760416667,0.398611111,0.649305556,0,-1.416045189,-0.277958632
157291,157,EGD0132,11/08/2010 0:00,1,0.377083333,0.752777778,0.400694444,0.678472222,0,-1.478792667,-0.258657664
157608,157,LJR0523,11/08/2010 0:00,1,0.119444444,0.706944444,0.136805556,0.172916667,2,-0.775684297,-0.616906106
157677,157,MOS0047,11/08/2010 0:00,1,0.074305556,0.643055556,0.077777778,0.597222222,7,-1.680611491,-0.206114382
157777,157,PSF0133,11/08/2010 0:00,1,0.372916667,0.748611111,0.584722222,0.741666667,0,-1.478808641,-0.258652866
157806,157,RHL0992,11/08/2010 0:00,1,0.394444444,0.883333333,0.645138889,0.826388889,2,-2.861928701,-0.058856968
157979,157,XHW0498,11/08/2010 0:00,1,0.344444444,0.718055556,0.505555556,0.507638889,0,-1.308875322,-0.314880192
158001,158,AAF0535,12/08/2010 0:00,1,0.36875,0.71875,0.442361111,0.673611111,0,-0.775798738,-0.616808474
158096,158,BBS0039,12/08/2010 0:00,1,0.3125,0.922916667,0.618055556,0.801388889,2,-1.680673957,-0.206100121
158152,158,CAH0936,12/08/2010 0:00,1,0.297222222,0.997222222,0.945833333,0.946527778,2,-0.146180242,-1.995114923
158256,158,DIB0285,12/08/2010 0:00,1,0.38125,0.765277778,0.454166667,0.611111111,0,-1.416043878,-0.277959019
158291,158,EGD0132,12/08/2010 0:00,1,0.374305556,0.759027778,0.375,0.638888889,0,-1.478787541,-0.258659124
158417,158,HOB0994,12/08/2010 0:00,0,0.384722222,0.888888889,0,0,0,-2.860590935,-0.058938116
158677,158,MOS0047,12/08/2010 0:00,1,0.159027778,0.919444444,0.160416667,0.911805556,10,-1.680694342,-0.206095457
158777,158,PSF0133,12/08/2010 0:00,1,0.374305556,0.751388889,0.60625,0.635416667,0,-1.47879982,-0.258655548
158792,158,RAR0725,12/08/2010 0:00,1,0.317361111,0.698611111,0.413194444,0.676388889,0,-0.730843008,-0.656820834
158794,158,RAW0915,12/08/2010 0:00,0,0.354166667,0.8125,0.472916667,0.514583333,0,-0.101991616,-2.333427429
158806,158,RHL0992,12/08/2010 0:00,1,0.381944444,0.8875,0.390277778,0.827777778,3,-2.861761332,-0.058867197
158979,158,XHW0498,12/08/2010 0:00,1,0.340277778,0.71875,0.39375,0.567361111,0,-1.308874488,-0.314880431
159001,159,AAF0535,13/08/2010 0:00,1,0.377777778,0.705555556,0.40625,0.693055556,0,-0.775798917,-0.616808355
159033,159,AJD0074,13/08/2010 0:00,0,0.286111111,0.671527778,0,0,0,-0.292979091,-1.370569587
159096,159,BBS0039,13/08/2010 0:00,1,0.30625,0.895833333,0,0,0,-1.680405498,-0.206161618
159256,159,DIB0285,13/08/2010 0:00,1,0.386111111,0.759027778,0.4,0.71875,0,-1.416059136,-0.277954131
159291,159,EGD0132,13/08/2010 0:00,1,0.377083333,0.75,0.504861111,0.532638889,0,-1.4787848,-0.258659959
159677,159,MOS0047,13/08/2010 0:00,1,0.240972222,0.645833333,0.245833333,0.531944444,2,-1.680587053,-0.206119999
159733,159,NWT0098,13/08/2010 0:00,0,0.297916667,0.716666667,0.511111111,0.554861111,0,-1.008966088,-0.453493893
159777,159,PSF0133,13/08/2010 0:00,1,0.377083333,0.747222222,0.675,0.728472222,0,-1.478812337,-0.258651763
159979,159,XHW0498,13/08/2010 0:00,1,0.344444444,0.71875,0.520833333,0.538888889,0,-1.30888176,-0.314877838
160033,160,AJD0074,16/08/2010 0:00,0,0.284722222,0.667361111,0.367361111,0.384027778,0,-0.295309305,-1.363755703
160256,160,DIB0285,16/08/2010 0:00,1,0.386111111,0.766666667,0.578472222,0.736805556,0,-1.416082621,-0.277946651
160291,160,EGD0132,16/08/2010 0:00,1,0.372916667,0.747222222,0.455555556,0.463194444,0,-1.47877574,-0.258662641
160407,160,HJB0742,16/08/2010 0:00,0,0.327777778,0.71875,0,0,0,-0.128338352,-2.116568565
160447,160,IDO0176,16/08/2010 0:00,0,0.325694444,0.664583333,0,0,0,-0.640101016,-0.749165714
160677,160,MOS0047,16/08/2010 0:00,1,0.124305556,0.974305556,0.129166667,0.971527778,10,-1.680701137,-0.206093907
160777,160,PSF0133,16/08/2010 0:00,1,0.375,0.755555556,0.428472222,0.672916667,0,-1.478793621,-0.258657396
160979,160,XHW0498,16/08/2010 0:00,1,0.344444444,0.718055556,0.572916667,0.575,0,-1.308892369,-0.314873815
161256,161,DIB0285,17/08/2010 0:00,1,0.377083333,0.759027778,0,0,0,-1.415872097,-0.278014064
161291,161,EGD0132,17/08/2010 0:00,1,0.376388889,0.747916667,0.446527778,0.675,0,-1.478795052,-0.258656919
161455,161,IJM0776,17/08/2010 0:00,1,0.354166667,0.686805556,0.40625,0.528472222,0,-0.371035308,-1.171246171
161659,161,MJS0890,17/08/2010 0:00,0,0.388194444,0.754861111,0,0,0,-0.060426462,-2.836388826
161666,161,MLG0475,17/08/2010 0:00,0,0.333333333,0.759027778,0,0,0,-0.051765125,-2.986810446
161755,161,PBP0002,17/08/2010 0:00,0,0.334722222,0.621527778,0,0,0,-0.107441932,-2.284044743
161777,161,PSF0133,17/08/2010 0:00,1,0.377083333,0.747916667,0,0,0,-1.47870779,-0.258682698
161979,161,XHW0498,17/08/2010 0:00,1,0.34375,0.718055556,0.393055556,0.695138889,0,-1.308894992,-0.31487295
162256,162,DIB0285,18/08/2010 0:00,1,0.384027778,0.770138889,0.678472222,0.68125,0,-1.416082978,-0.277946562
162291,162,EGD0132,18/08/2010 0:00,1,0.364583333,0.753472222,0.591666667,0.603472222,0,-1.478796124,-0.258656651
162300,162,EIS0041,18/08/2010 0:00,0,0.296527778,0.828472222,0.305555556,0.758333333,4,-1.680646539,-0.206106424
162307,162,EMW0105,18/08/2010 0:00,0,0.375,0.770138889,0,0,0,-1.41587162,-0.278014243
162455,162,IJM0776,18/08/2010 0:00,1,0.354166667,0.688194444,0.359722222,0.63125,0,-0.371043861,-1.171227217
162725,162,NOB0181,18/08/2010 0:00,0,0.301388889,0.770138889,0.405555556,0.420138889,0,-0.074970178,-2.627915859
162777,162,PSF0133,18/08/2010 0:00,1,0.365972222,0.754166667,0.517361111,0.519444444,0,-1.478784084,-0.258660138
162792,162,RAR0725,18/08/2010 0:00,1,0.3125,0.7,0.331944444,0.692361111,1,-0.730840921,-0.656822681
162818,162,RMW0542,18/08/2010 0:00,1,0.331944444,0.752777778,0.348611111,0.734027778,0,-1.260712981,-0.333309799
162910,162,TJB0302,18/08/2010 0:00,0,0.365277778,0.757638889,0,0,0,-1.478707552,-0.258682787
